Value,Year,ProviderType,Purpose
89250.06,2014,COMPANY,EDUCATION
89250.06,2014,COMPANY,EDUCATION
497334,2014,COMPANY,EDUCATION
25439,2014,COMPANY,EDUCATION
73037,2014,COMPANY,EDUCATION
103810.35,2014,COMPANY,EDUCATION
319511.13,2014,COMPANY,EDUCATION
319511.13,2014,COMPANY,EDUCATION
88813.04,2014,COMPANY,EDUCATION
210212.59,2014,COMPANY,EDUCATION
210212.59,2014,COMPANY,EDUCATION
10272052.71,2014,COMPANY,EDUCATION
2285252.88,2014,COMPANY,EDUCATION
2278201.39,2014,COMPANY,EDUCATION
49281.13,2014,COMPANY,EDUCATION
732109.51,2014,COMPANY,EDUCATION
732109.51,2014,COMPANY,EDUCATION
303.12,2014,COMPANY,EDUCATION
3341556.71,2014,COMPANY,EDUCATION
852369.11,2014,COMPANY,EDUCATION
844584.11,2014,COMPANY,EDUCATION
6030.28,2014,COMPANY,EDUCATION
499031.66,2014,COMPANY,EDUCATION
499031.66,2014,COMPANY,EDUCATION
465816.36,2014,COMPANY,EDUCATION
753678.8,2014,COMPANY,EDUCATION
621354.24,2014,COMPANY,EDUCATION
774175.64,2014,COMPANY,EDUCATION
196863.97,2014,COMPANY,EDUCATION
196863.97,2014,COMPANY,EDUCATION
5484,2014,COMPANY,EDUCATION
262254.49,2014,COMPANY,EDUCATION
521425.81,2014,COMPANY,EDUCATION
478515.02,2014,COMPANY,EDUCATION
952622.53,2014,COMPANY,EDUCATION
595137.67,2014,COMPANY,EDUCATION
567598.67,2014,COMPANY,EDUCATION
597594.94,2014,COMPANY,EDUCATION
94970.1,2014,COMPANY,EDUCATION
94970.1,2014,COMPANY,EDUCATION
990293.49,2014,COMPANY,EDUCATION
4705200.15,2014,COMPANY,EDUCATION
5845,2014,COMPANY,EDUCATION
3072526.15,2014,COMPANY,EDUCATION
82682.21,2014,COMPANY,EDUCATION
288100.25,2014,COMPANY,EDUCATION
253143.25,2014,COMPANY,EDUCATION
2458555.49,2014,COMPANY,EDUCATION
4692155.42,2014,COMPANY,EDUCATION
4692155.42,2014,COMPANY,EDUCATION
10107463.51,2014,COMPANY,EDUCATION
13349352,2014,COMPANY,EDUCATION
12532437,2014,COMPANY,EDUCATION
1064070.74,2014,COMPANY,EDUCATION
2778830.14,2014,COMPANY,EDUCATION
2778830.14,2014,COMPANY,EDUCATION
45831.38,2014,COMPANY,EDUCATION
287474.82,2014,COMPANY,EDUCATION
287474.82,2014,COMPANY,EDUCATION
723085.53,2014,COMPANY,EDUCATION
129581.57,2014,COMPANY,EDUCATION
129581.57,2014,COMPANY,EDUCATION
273377.02,2014,COMPANY,EDUCATION
259166.96,2014,COMPANY,EDUCATION
68391.96,2014,COMPANY,EDUCATION
10644.93,2014,COMPANY,EDUCATION
444409.97,2014,COMPANY,EDUCATION
162042.43,2014,COMPANY,EDUCATION
156270.33,2014,COMPANY,EDUCATION
32373.58,2014,COMPANY,EDUCATION
30304.56,2014,COMPANY,EDUCATION
30304.56,2014,COMPANY,EDUCATION
533721.31,2014,COMPANY,EDUCATION
315676.01,2014,COMPANY,EDUCATION
710,2014,COMPANY,EDUCATION
294369.01,2014,COMPANY,EDUCATION
748581.32,2014,COMPANY,EDUCATION
1924933.4,2014,COMPANY,EDUCATION
222130.42,2014,COMPANY,EDUCATION
939850.4,2014,COMPANY,EDUCATION
775938.39,2014,COMPANY,EDUCATION
284312.71,2014,COMPANY,EDUCATION
233042.66,2014,COMPANY,EDUCATION
2270.27,2014,COMPANY,EDUCATION
274759.9,2014,COMPANY,EDUCATION
274759.9,2014,COMPANY,EDUCATION
59366.53,2014,COMPANY,EDUCATION
525060.3,2014,COMPANY,EDUCATION
525060.3,2014,COMPANY,EDUCATION
31867.63,2014,COMPANY,EDUCATION
31867.63,2014,COMPANY,EDUCATION
4482527.69,2014,COMPANY,EDUCATION
14540961.62,2014,COMPANY,EDUCATION
12513342.62,2014,COMPANY,EDUCATION
340501.82,2014,COMPANY,EDUCATION
70943.62,2014,COMPANY,EDUCATION
70943.62,2014,COMPANY,EDUCATION
4701.27,2014,COMPANY,EDUCATION
214044.55,2014,COMPANY,EDUCATION
101416,2014,COMPANY,EDUCATION
11108.9,2014,COMPANY,EDUCATION
3892.55,2014,COMPANY,EDUCATION
644427.49,2014,COMPANY,EDUCATION
17042.64,2014,COMPANY,EDUCATION
17042.64,2014,COMPANY,EDUCATION
2344542.35,2014,COLLEGE,EDUCATION
4963522,2014,COLLEGE,EDUCATION
152437,2014,COLLEGE,EDUCATION
423917,2014,COLLEGE,EDUCATION
389674,2014,COLLEGE,EDUCATION
6166.3,2014,COMPANY,EDUCATION
208809.49,2014,COMPANY,EDUCATION
258118.49,2014,COMPANY,EDUCATION
209089.25,2014,COMPANY,EDUCATION
1622519.72,2014,COMPANY,EDUCATION
170197.91,2014,COMPANY,EDUCATION
170197.91,2014,COMPANY,EDUCATION
441244.21,2014,COMPANY,EDUCATION
470690.3,2014,COMPANY,EDUCATION
372306.29,2014,COMPANY,EDUCATION
1952505.16,2014,COMPANY,EDUCATION
1876471.07,2014,COMPANY,EDUCATION
1820006.01,2014,COMPANY,EDUCATION
493482.14,2014,COMPANY,EDUCATION
5928377.15,2014,COMPANY,EDUCATION
1780251.15,2014,COMPANY,EDUCATION
476174.03,2014,COMPANY,EDUCATION
33024.63,2014,COMPANY,EDUCATION
33024.63,2014,COMPANY,EDUCATION
1378217.28,2014,COMPANY,EDUCATION
13553289.59,2014,COMPANY,EDUCATION
13551777.7,2014,COMPANY,EDUCATION
866592.04,2014,COLLEGE,EDUCATION
2134138.84,2014,COLLEGE,EDUCATION
40168,2014,COLLEGE,EDUCATION
306005.49,2014,COLLEGE,EDUCATION
436112.69,2014,COLLEGE,EDUCATION
1185327.1,2014,COMPANY,EDUCATION
497247.85,2014,COMPANY,EDUCATION
497247.85,2014,COMPANY,EDUCATION
9057.33,2014,COMPANY,EDUCATION
14422.11,2014,COMPANY,EDUCATION
14422.11,2014,COMPANY,EDUCATION
2400,2014,COMPANY,EDUCATION
28676.93,2014,COMPANY,EDUCATION
13800,2014,COMPANY,EDUCATION
260495.86,2014,COMPANY,EDUCATION
1241593.09,2014,COMPANY,EDUCATION
50019.2,2014,COMPANY,EDUCATION
1177344.88,2014,COMPANY,EDUCATION
4872372.82,2014,COMPANY,EDUCATION
9458767.23,2014,COMPANY,EDUCATION
16383.77,2014,COMPANY,EDUCATION
9119567.97,2014,COMPANY,EDUCATION
2096184.36,2014,COMPANY,EDUCATION
6569223.19,2014,COMPANY,EDUCATION
6564436.29,2014,COMPANY,EDUCATION
5595.96,2014,COMPANY,EDUCATION
34946.12,2014,COMPANY,EDUCATION
709201.44,2014,COMPANY,EDUCATION
63923,2014,COMPANY,EDUCATION
85006.44,2014,COMPANY,EDUCATION
134829.66,2014,COMPANY,EDUCATION
859126.73,2014,COMPANY,EDUCATION
859126.73,2014,COMPANY,EDUCATION
883.28,2014,COMPANY,EDUCATION
1467509.5,2014,COMPANY,EDUCATION
300982.57,2014,COMPANY,EDUCATION
300982.57,2014,COMPANY,EDUCATION
597016.84,2014,COMPANY,EDUCATION
386478.17,2014,COMPANY,EDUCATION
305497.17,2014,COMPANY,EDUCATION
167907.04,2014,COMPANY,EDUCATION
30555.38,2014,COMPANY,EDUCATION
30555.38,2014,COMPANY,EDUCATION
12292.2,2014,COMPANY,EDUCATION
643929.62,2014,COMPANY,EDUCATION
588367.8,2014,COMPANY,EDUCATION
6262.96,2014,COMPANY,EDUCATION
487371.12,2014,COMPANY,EDUCATION
20263.19,2014,COMPANY,EDUCATION
2539.68,2014,COMPANY,EDUCATION
2539.68,2014,COMPANY,EDUCATION
997408.25,2014,COMPANY,EDUCATION
107163.73,2014,COMPANY,EDUCATION
107163.73,2014,COMPANY,EDUCATION
4339.13,2014,COMPANY,EDUCATION
249067.9,2014,COMPANY,EDUCATION
206852.8,2014,COMPANY,EDUCATION
170876.76,2014,COMPANY,EDUCATION
5325.21,2014,COMPANY,EDUCATION
2198.5,2014,COMPANY,EDUCATION
2198.5,2014,COMPANY,EDUCATION
938741.1,2014,COMPANY,EDUCATION
1995866.49,2014,COMPANY,EDUCATION
1986002.16,2014,COMPANY,EDUCATION
2289217.96,2014,COMPANY,EDUCATION
5244915.74,2014,COMPANY,EDUCATION
3217173.73,2014,COMPANY,EDUCATION
181347.72,2014,COMPANY,EDUCATION
60471.69,2014,COMPANY,EDUCATION
60471.69,2014,COMPANY,EDUCATION
181753.07,2014,COMPANY,EDUCATION
14653.83,2014,COMPANY,EDUCATION
14653.83,2014,COMPANY,EDUCATION
123398.53,2014,COMPANY,EDUCATION
192412.58,2014,COMPANY,EDUCATION
192412.58,2014,COMPANY,EDUCATION
2564666.57,2014,COLLEGE,EDUCATION
748232.91,2014,COLLEGE,EDUCATION
677710.91,2014,COLLEGE,EDUCATION
60101.81,2014,COMPANY,EDUCATION
84636.35,2014,COMPANY,EDUCATION
84636.35,2014,COMPANY,EDUCATION
213746.66,2015,COMPANY,EDUCATION
1200726.89,2015,COMPANY,EDUCATION
98128.99,2015,COMPANY,EDUCATION
473670.15,2015,COMPANY,EDUCATION
40969.19,2015,COMPANY,EDUCATION
1644835.54,2015,COMPANY,EDUCATION
15521,2015,COMPANY,EDUCATION
227492.18,2015,COMPANY,EDUCATION
572190.32,2015,COLLEGE,EDUCATION
2606139.62,2015,COLLEGE,EDUCATION
410739.79,2015,COLLEGE,EDUCATION
2067360,2015,COLLEGE,EDUCATION
280147.01,2015,COLLEGE,EDUCATION
83374.46,2015,COMPANY,EDUCATION
547426.27,2015,COMPANY,EDUCATION
1564337.27,2015,COMPANY,EDUCATION
480.17,2015,COMPANY,EDUCATION
811101.71,2015,COMPANY,EDUCATION
112644.13,2015,COMPANY,EDUCATION
1819825.39,2015,COMPANY,EDUCATION
51386.66,2015,COMPANY,EDUCATION
1819825.39,2015,COMPANY,EDUCATION
23608.9,2015,COMPANY,EDUCATION
39014.91,2015,COMPANY,EDUCATION
39014.91,2015,COMPANY,EDUCATION
522520.66,2015,COMPANY,EDUCATION
149474,2015,COMPANY,EDUCATION
1269,2015,COMPANY,EDUCATION
149474,2015,COMPANY,EDUCATION
239973.93,2015,COMPANY,EDUCATION
63500.51,2015,COMPANY,EDUCATION
704025.18,2015,COMPANY,EDUCATION
49774,2015,COMPANY,EDUCATION
191843.67,2015,COMPANY,EDUCATION
3530.55,2015,COMPANY,EDUCATION
1110455.76,2015,COMPANY,EDUCATION
112165.43,2015,COMPANY,EDUCATION
421.92,2015,COMPANY,EDUCATION
592891.67,2015,COMPANY,EDUCATION
704611.52,2015,COMPANY,EDUCATION
622121.14,2015,COMPANY,EDUCATION
611091.48,2015,COMPANY,EDUCATION
910571.51,2015,COMPANY,EDUCATION
7357.5,2015,COMPANY,EDUCATION
640183.73,2015,COMPANY,EDUCATION
905823.23,2015,COLLEGE,EDUCATION
3673088.46,2015,COLLEGE,EDUCATION
273172.53,2015,COLLEGE,EDUCATION
601889.31,2015,COLLEGE,EDUCATION
1387979.23,2015,COMPANY,EDUCATION
1093107.26,2015,COMPANY,EDUCATION
480852.57,2015,COMPANY,EDUCATION
1108830.03,2015,COMPANY,EDUCATION
39254.93,2015,COMPANY,EDUCATION
524550.57,2015,COMPANY,EDUCATION
490,2015,COMPANY,EDUCATION
2993594.99,2015,COMPANY,EDUCATION
5767593.53,2015,COMPANY,EDUCATION
813219.62,2015,COMPANY,EDUCATION
106889.07,2015,COMPANY,EDUCATION
1135011.97,2015,COMPANY,EDUCATION
562384.29,2015,COMPANY,EDUCATION
2172266.2,2015,COMPANY,EDUCATION
1584718.56,2015,COMPANY,EDUCATION
838352.49,2015,COMPANY,EDUCATION
1069240.95,2015,COMPANY,EDUCATION
1069240.95,2015,COMPANY,EDUCATION
14829.13,2015,COMPANY,EDUCATION
150026.53,2015,COMPANY,EDUCATION
125058.17,2015,COMPANY,EDUCATION
1045723.64,2015,COMPANY,EDUCATION
563538.25,2015,COMPANY,EDUCATION
545490.99,2015,COMPANY,EDUCATION
500.000000000002,2015,COMPANY,EDUCATION
78836.09,2015,COMPANY,EDUCATION
15688.86,2015,COMPANY,EDUCATION
15688.86,2015,COMPANY,EDUCATION
128253.61,2015,COLLEGE,EDUCATION
19778.38,2015,COLLEGE,EDUCATION
215509,2015,COLLEGE,EDUCATION
2053088.91,2015,COLLEGE,EDUCATION
180929.99,2015,COLLEGE,EDUCATION
198254.52,2015,COLLEGE,EDUCATION
166622.34,2015,COMPANY,EDUCATION
121497.57,2015,COMPANY,EDUCATION
121497.57,2015,COMPANY,EDUCATION
643981.06,2015,COMPANY,EDUCATION
25171.6,2015,COMPANY,EDUCATION
25171.6,2015,COMPANY,EDUCATION
141000,2015,UNIVERSITY,EDUCATION
125400,2015,UNIVERSITY,EDUCATION
125400,2015,UNIVERSITY,EDUCATION
80531.56,2015,COMPANY,EDUCATION
1761778.13,2015,COMPANY,EDUCATION
225.65,2015,COMPANY,EDUCATION
588725.93,2015,COMPANY,EDUCATION
1054875.15,2015,COMPANY,EDUCATION
201560.78,2015,COMPANY,EDUCATION
201149.08,2015,COMPANY,EDUCATION
1254045.19,2015,COMPANY,EDUCATION
852045.73,2015,COMPANY,EDUCATION
828024.41,2015,COMPANY,EDUCATION
994413.54,2015,COMPANY,EDUCATION
165822.91,2015,COMPANY,EDUCATION
144037.87,2015,COMPANY,EDUCATION
82568,2015,COLLEGE,EDUCATION
450,2015,COLLEGE,EDUCATION
84160.27,2015,UNIVERSITY,EDUCATION
11415,2015,UNIVERSITY,EDUCATION
6612.36,2015,COLLEGE,EDUCATION
159769.15,2015,COLLEGE,EDUCATION
503.58,2015,COLLEGE,EDUCATION
1445.79,2015,COLLEGE,EDUCATION
1359306.92,2015,COLLEGE,EDUCATION
1777090.01,2015,COLLEGE,EDUCATION
225449,2015,COLLEGE,EDUCATION
296267,2015,COLLEGE,EDUCATION
386503.12,2015,COLLEGE,EDUCATION
664583.8,2015,COMPANY,EDUCATION
2392749.09,2015,COMPANY,EDUCATION
1343263.02,2015,COMPANY,EDUCATION
18308970.84,2015,COMPANY,EDUCATION
3346028.76,2015,COMPANY,EDUCATION
3324955.54,2015,COMPANY,EDUCATION
422154.74,2015,COMPANY,EDUCATION
174475.57,2015,COMPANY,EDUCATION
10.29,2015,COMPANY,EDUCATION
170800.7,2015,COMPANY,EDUCATION
1039223.44,2015,COMPANY,EDUCATION
2653195.82,2015,COMPANY,EDUCATION
3849,2015,COMPANY,EDUCATION
1586040.57,2015,COMPANY,EDUCATION
709782,2015,UNIVERSITY,EDUCATION
709782,2015,UNIVERSITY,EDUCATION
1926487.47,2015,COMPANY,EDUCATION
479405.88,2015,COMPANY,EDUCATION
386716.5,2015,COMPANY,EDUCATION
903207.33,2015,COMPANY,EDUCATION
1446916.57,2015,COMPANY,EDUCATION
1187999.84,2015,COMPANY,EDUCATION
86042.15,2015,COMPANY,EDUCATION
444708.03,2015,COMPANY,EDUCATION
426268.82,2015,COMPANY,EDUCATION
828505.76,2015,COMPANY,EDUCATION
590169.58,2015,COMPANY,EDUCATION
2896.2,2015,COMPANY,EDUCATION
441502.19,2015,COMPANY,EDUCATION
12425.06,2015,COMPANY,EDUCATION
793.23,2015,COMPANY,EDUCATION
793.23,2015,COMPANY,EDUCATION
286652.74,2015,COMPANY,EDUCATION
705766.61,2015,COMPANY,EDUCATION
532432.43,2015,COMPANY,EDUCATION
1209198.9,2015,COLLEGE,EDUCATION
1468698.29,2015,COLLEGE,EDUCATION
125056.19,2015,COLLEGE,EDUCATION
529600.85,2015,COLLEGE,EDUCATION
1056554.58,2015,COMPANY,EDUCATION
348654.1,2015,COMPANY,EDUCATION
347361.75,2015,COMPANY,EDUCATION
1066304.4,2015,COMPANY,EDUCATION
740785.38,2015,COMPANY,EDUCATION
16538.13,2015,COMPANY,EDUCATION
487347.2,2015,COMPANY,EDUCATION
1298436.86,2015,COMPANY,EDUCATION
501561.14,2015,COMPANY,EDUCATION
501561.14,2015,COMPANY,EDUCATION
8990392.66,2015,COMPANY,EDUCATION
26781463.18,2015,COMPANY,EDUCATION
212.95,2015,COMPANY,EDUCATION
26535819.06,2015,COMPANY,EDUCATION
3838871.09,2015,COLLEGE,EDUCATION
5728953.62,2015,COLLEGE,EDUCATION
215.45,2015,COLLEGE,EDUCATION
4556649.29,2015,COLLEGE,EDUCATION
2552843.7,2015,COMPANY,EDUCATION
849130.16,2015,COMPANY,EDUCATION
849130.16,2015,COMPANY,EDUCATION
5080846.36,2015,COMPANY,EDUCATION
2002816.25,2015,COMPANY,EDUCATION
2929,2015,COMPANY,EDUCATION
1103168.45,2015,COMPANY,EDUCATION
153761.23,2015,COMPANY,EDUCATION
334316.89,2015,COMPANY,EDUCATION
277832.77,2015,COMPANY,EDUCATION
52250.94,2015,COMPANY,EDUCATION
813417.28,2015,COMPANY,EDUCATION
18730.04,2015,COMPANY,EDUCATION
819686,2015,COMPANY,EDUCATION
60559.38,2015,COMPANY,EDUCATION
1656002.83,2015,COLLEGE,EDUCATION
6425302.17,2015,COLLEGE,EDUCATION
740738.94,2015,COLLEGE,EDUCATION
693777.54,2015,COLLEGE,EDUCATION
201009.15,2015,COMPANY,EDUCATION
113128.28,2015,COMPANY,EDUCATION
182.7,2015,COMPANY,EDUCATION
87858.26,2015,COMPANY,EDUCATION
677927.83,2015,COLLEGE,EDUCATION
13155205.33,2015,COLLEGE,EDUCATION
994629.49,2015,COLLEGE,EDUCATION
500662,2015,COLLEGE,EDUCATION
1581878.49,2015,COLLEGE,EDUCATION
429366.76,2015,COLLEGE,EDUCATION
3965247.28,2015,COLLEGE,EDUCATION
339147.66,2015,COLLEGE,EDUCATION
199640,2015,COLLEGE,EDUCATION
252553.86,2015,COLLEGE,EDUCATION
2879624.64,2015,COLLEGE,EDUCATION
3371246.56,2015,COLLEGE,EDUCATION
342551.65,2015,COLLEGE,EDUCATION
1284036.02,2015,COLLEGE,EDUCATION
868429.05,2015,COMPANY,EDUCATION
65624,2015,COMPANY,EDUCATION
1211033,2015,COMPANY,EDUCATION
213563.29,2015,COLLEGE,EDUCATION
3426.37,2015,COLLEGE,EDUCATION
1358940.9,2015,COLLEGE,EDUCATION
3711813.57,2015,COLLEGE,EDUCATION
178205.09,2015,COLLEGE,EDUCATION
49208,2015,COLLEGE,EDUCATION
1875034.98,2015,COLLEGE,EDUCATION
348740.41,2015,COMPANY,EDUCATION
201447.24,2015,COMPANY,EDUCATION
201447.24,2015,COMPANY,EDUCATION
806054.09,2015,COLLEGE,EDUCATION
3207766.24,2015,COLLEGE,EDUCATION
309126,2015,COLLEGE,EDUCATION
345293,2015,COLLEGE,EDUCATION
260044.69,2015,COLLEGE,EDUCATION
2411146.47,2015,COMPANY,EDUCATION
457428.1,2015,COMPANY,EDUCATION
457428.1,2015,COMPANY,EDUCATION
2700156.24,2015,COMPANY,EDUCATION
8712415.7,2015,COMPANY,EDUCATION
14551.92,2015,COMPANY,EDUCATION
6817742.44,2015,COMPANY,EDUCATION
216315.63,2015,COMPANY,EDUCATION
283584.74,2015,COMPANY,EDUCATION
256085.64,2015,COMPANY,EDUCATION
240071.25,2015,COMPANY,EDUCATION
273371.8,2015,COMPANY,EDUCATION
273371.8,2015,COMPANY,EDUCATION
66537.93,2015,COMPANY,EDUCATION
175567.86,2015,COMPANY,EDUCATION
3417374.21,2015,COLLEGE,EDUCATION
5061021.09,2015,COLLEGE,EDUCATION
480172.74,2015,COLLEGE,EDUCATION
90384,2015,COLLEGE,EDUCATION
1138735.76,2015,COLLEGE,EDUCATION
178373.79,2015,COLLEGE,EDUCATION
613147.42,2015,COLLEGE,EDUCATION
107987.76,2015,COLLEGE,EDUCATION
5019,2015,COLLEGE,EDUCATION
41545.83,2015,COLLEGE,EDUCATION
638796.07,2015,COMPANY,EDUCATION
491032.4,2015,COMPANY,EDUCATION
491032.4,2015,COMPANY,EDUCATION
76011.04,2015,COLLEGE,EDUCATION
238207.78,2015,COLLEGE,EDUCATION
7217.93,2015,COLLEGE,EDUCATION
14629.8,2015,COLLEGE,EDUCATION
748350,2015,COLLEGE,EDUCATION
1667999.09,2015,COLLEGE,EDUCATION
462890.81,2015,COLLEGE,EDUCATION
351128.64,2015,COLLEGE,EDUCATION
9852.98,2015,COMPANY,EDUCATION
1001725.47,2015,COMPANY,EDUCATION
51394.53,2015,COMPANY,EDUCATION
1124874,2015,COMPANY,EDUCATION
1136981.57,2015,COMPANY,EDUCATION
220582.94,2015,COMPANY,EDUCATION
220582.94,2015,COMPANY,EDUCATION
70068.98,2015,COMPANY,EDUCATION
535948,2015,COMPANY,EDUCATION
535758,2015,COMPANY,EDUCATION
172094,2015,COLLEGE,EDUCATION
21840,2015,COLLEGE,EDUCATION
4434253,2015,COMPANY,EDUCATION
492911.7,2015,COMPANY,EDUCATION
5407098,2015,COMPANY,EDUCATION
153000,2015,UNIVERSITY,EDUCATION
153000,2015,UNIVERSITY,EDUCATION
480679.47,2015,COMPANY,EDUCATION
122427.58,2015,COMPANY,EDUCATION
122427.58,2015,COMPANY,EDUCATION
2572432.78,2015,COLLEGE,EDUCATION
13701959.33,2015,COLLEGE,EDUCATION
1933010.24,2015,COLLEGE,EDUCATION
247635,2015,COLLEGE,EDUCATION
1944277.19,2015,COLLEGE,EDUCATION
515027.93,2015,COLLEGE,EDUCATION
2449944.18,2015,COLLEGE,EDUCATION
393086,2015,COLLEGE,EDUCATION
156627,2015,COLLEGE,EDUCATION
613965.1,2015,COLLEGE,EDUCATION
657013.13,2015,COLLEGE,EDUCATION
1058577.98,2015,COLLEGE,EDUCATION
179246.01,2015,COLLEGE,EDUCATION
9220,2015,COLLEGE,EDUCATION
129699.26,2015,COLLEGE,EDUCATION
1063961.12,2015,COLLEGE,EDUCATION
4070535.56,2015,COLLEGE,EDUCATION
637968,2015,COLLEGE,EDUCATION
1000166.45,2015,COLLEGE,EDUCATION
96219.08,2015,COMPANY,EDUCATION
806255,2015,COMPANY,EDUCATION
1336913.72,2015,COLLEGE,EDUCATION
6073948.39,2015,COLLEGE,EDUCATION
505864.82,2015,COLLEGE,EDUCATION
41872,2015,COLLEGE,EDUCATION
1426325.37,2015,COLLEGE,EDUCATION
102862.78,2015,COMPANY,EDUCATION
566951,2015,COMPANY,EDUCATION
15333.79,2015,COMPANY,EDUCATION
15333.79,2015,COMPANY,EDUCATION
904.71,2015,COMPANY,EDUCATION
10534.88,2015,COMPANY,EDUCATION
10534.88,2015,COMPANY,EDUCATION
318868.08,2015,COLLEGE,EDUCATION
1075732.94,2015,COLLEGE,EDUCATION
62169.65,2015,COLLEGE,EDUCATION
393350.75,2015,COLLEGE,EDUCATION
88899.48,2015,COMPANY,EDUCATION
1144675.37,2015,COLLEGE,EDUCATION
3551207.59,2015,COLLEGE,EDUCATION
436319,2015,COLLEGE,EDUCATION
295593,2015,COLLEGE,EDUCATION
574007.84,2015,COLLEGE,EDUCATION
99210,2015,COMPANY,EDUCATION
2080398,2015,COMPANY,EDUCATION
48053.52,2015,COMPANY,EDUCATION
145791.08,2015,COMPANY,EDUCATION
145214.04,2015,COMPANY,EDUCATION
53774.36,2015,COMPANY,EDUCATION
1728132.4,2015,COMPANY,EDUCATION
173528.79,2015,COMPANY,EDUCATION
1592255,2015,COMPANY,EDUCATION
32485.96,2015,COMPANY,EDUCATION
170480.25,2015,COMPANY,EDUCATION
340564,2015,COMPANY,EDUCATION
1319051.88,2015,COMPANY,EDUCATION
124469.95,2015,COMPANY,EDUCATION
124469.95,2015,COMPANY,EDUCATION
914366.12,2015,COLLEGE,EDUCATION
2908832.21,2015,COLLEGE,EDUCATION
118697.8,2015,COLLEGE,EDUCATION
102222,2015,COLLEGE,EDUCATION
640556.97,2015,COLLEGE,EDUCATION
3635684.72,2015,COLLEGE,EDUCATION
4224569.14,2015,COLLEGE,EDUCATION
452583,2015,COLLEGE,EDUCATION
1507908.21,2015,COLLEGE,EDUCATION
728911.39,2015,COLLEGE,EDUCATION
5990846.32,2015,COLLEGE,EDUCATION
1034337,2015,COLLEGE,EDUCATION
172460,2015,COLLEGE,EDUCATION
1506746.32,2015,COLLEGE,EDUCATION
3984.09,2015,COLLEGE,EDUCATION
272362.73,2015,COLLEGE,EDUCATION
35917,2015,COLLEGE,EDUCATION
35957.8,2015,COLLEGE,EDUCATION
2798200.75,2015,COMPANY,EDUCATION
1375940.19,2015,COMPANY,EDUCATION
14835.57,2015,COMPANY,EDUCATION
1375940.19,2015,COMPANY,EDUCATION
627567.87,2015,COLLEGE,EDUCATION
1544001.68,2015,COLLEGE,EDUCATION
66584.66,2015,COLLEGE,EDUCATION
446302,2015,COLLEGE,EDUCATION
614779.44,2015,COLLEGE,EDUCATION
24636.93,2015,COMPANY,EDUCATION
378295,2015,COMPANY,EDUCATION
74609.8,2015,COMPANY,EDUCATION
327782.74,2015,COMPANY,EDUCATION
429184,2015,COMPANY,EDUCATION
122258.6,2015,COMPANY,EDUCATION
2698653.44,2015,COLLEGE,EDUCATION
8636270.33,2015,COLLEGE,EDUCATION
931889,2015,COLLEGE,EDUCATION
956447,2015,COLLEGE,EDUCATION
1504959.44,2015,COLLEGE,EDUCATION
1838374.28,2015,COMPANY,EDUCATION
90403.68,2015,COMPANY,EDUCATION
1129016,2015,COMPANY,EDUCATION
85647.79,2015,COMPANY,EDUCATION
179692.81,2015,COMPANY,EDUCATION
705.71,2015,COMPANY,EDUCATION
179692.81,2015,COMPANY,EDUCATION
21256.11,2015,COMPANY,EDUCATION
300024,2015,COMPANY,EDUCATION
41894.78,2015,COLLEGE,EDUCATION
4025.55,2015,COLLEGE,EDUCATION
633547.04,2015,COMPANY,EDUCATION
120374.9,2015,COMPANY,EDUCATION
120374.9,2015,COMPANY,EDUCATION
821258.83,2015,COMPANY,EDUCATION
305547.34,2015,COMPANY,EDUCATION
1880,2015,COMPANY,EDUCATION
1521663,2015,COMPANY,EDUCATION
111494.31,2015,COMPANY,EDUCATION
10220076.71,2015,COMPANY,EDUCATION
12114082.21,2015,COMPANY,EDUCATION
11304662.89,2015,COMPANY,EDUCATION
267016.57,2015,COMPANY,EDUCATION
2054173.6,2015,COMPANY,EDUCATION
2054173.6,2015,COMPANY,EDUCATION
404270.71,2015,COMPANY,EDUCATION
465335.37,2015,COMPANY,EDUCATION
465335.37,2015,COMPANY,EDUCATION
1485357.03,2015,COMPANY,EDUCATION
1233608.99,2015,COMPANY,EDUCATION
1008917.39,2015,COMPANY,EDUCATION
623644.17,2015,COMPANY,EDUCATION
195215.36,2015,COMPANY,EDUCATION
195215.36,2015,COMPANY,EDUCATION
504243.82,2015,COLLEGE,EDUCATION
1791767.82,2015,COLLEGE,EDUCATION
90107,2015,COLLEGE,EDUCATION
291249,2015,COLLEGE,EDUCATION
512022.69,2015,COLLEGE,EDUCATION
711839,2015,COMPANY,EDUCATION
24278.7,2015,COMPANY,EDUCATION
796555,2015,COMPANY,EDUCATION
6483457.09,2015,COLLEGE,EDUCATION
2886303.97,2015,COLLEGE,EDUCATION
86205.88,2015,COLLEGE,EDUCATION
104117,2015,COLLEGE,EDUCATION
1172224.32,2015,COLLEGE,EDUCATION
2884.85,2015,COMPANY,EDUCATION
157472.46,2015,COMPANY,EDUCATION
51105.61,2015,COMPANY,EDUCATION
32163.91,2015,COMPANY,EDUCATION
172613.49,2015,COMPANY,EDUCATION
1201046.66,2015,COMPANY,EDUCATION
86415.87,2015,COMPANY,EDUCATION
611417.98,2015,COMPANY,EDUCATION
179998.49,2015,COMPANY,EDUCATION
1370304.29,2015,COMPANY,EDUCATION
41238.75,2015,COMPANY,EDUCATION
1951610,2015,COMPANY,EDUCATION
240326.31,2015,COMPANY,EDUCATION
13784.21,2015,UNIVERSITY,EDUCATION
