,Institution,Year,Purpose,Region,Value
6806,UNIVERSITYOFKEELE,2014,EDUCATION,UNKNOWN,9228374
6807,UNIVERSITYOFKEELE,2014,KNOWLEDGE EXCHANGE,UNKNOWN,747361
6808,UNIVERSITYOFKEELE,2014,RESEARCH,UNKNOWN,6292877
6809,UNIVERSITYOFKEELE,2015,EDUCATION,UNKNOWN,8886044
6810,UNIVERSITYOFKEELE,2015,KNOWLEDGE EXCHANGE,UNKNOWN,478065
6811,UNIVERSITYOFKEELE,2015,RESEARCH,UNKNOWN,7010939
6812,UNIVERSITYOFKEELE,2016,EDUCATION,UNKNOWN,8443152
6813,UNIVERSITYOFKEELE,2016,KNOWLEDGE EXCHANGE,UNKNOWN,717098
6814,UNIVERSITYOFKEELE,2016,RESEARCH,UNKNOWN,6926547
6815,UNIVERSITYOFKENT,2012,EDUCATION,SOUTH EAST,32004876
6816,UNIVERSITYOFKENT,2012,KNOWLEDGE EXCHANGE,SOUTH EAST,43998825
6817,UNIVERSITYOFKENT,2012,RESEARCH,SOUTH EAST,11114494
6818,UNIVERSITYOFKENT,2013,EDUCATION,SOUTH EAST,22234972
6819,UNIVERSITYOFKENT,2013,KNOWLEDGE EXCHANGE,SOUTH EAST,879455
6820,UNIVERSITYOFKENT,2013,RESEARCH,SOUTH EAST,23146055
6821,UNIVERSITYOFKENT,2014,EDUCATION,SOUTH EAST,13607421
6822,UNIVERSITYOFKENT,2014,KNOWLEDGE EXCHANGE,SOUTH EAST,879455
6823,UNIVERSITYOFKENT,2014,RESEARCH,SOUTH EAST,16897837
6824,UNIVERSITYOFKENT,2015,EDUCATION,SOUTH EAST,11797033
6825,UNIVERSITYOFKENT,2015,KNOWLEDGE EXCHANGE,SOUTH EAST,1095428
6826,UNIVERSITYOFKENT,2015,RESEARCH,SOUTH EAST,16929539
6827,UNIVERSITYOFKENT,2016,BUSINESS,SOUTH EAST,153961
6828,UNIVERSITYOFKENT,2016,EDUCATION,SOUTH EAST,10995135
6829,UNIVERSITYOFKENT,2016,KNOWLEDGE EXCHANGE,SOUTH EAST,1033656
6830,UNIVERSITYOFKENT,2016,RESEARCH,SOUTH EAST,20038965
6831,UNIVERSITYOFKWAZULUNATAL,2015,RESEARCH,OUTSIDE UK,208763
6832,UNIVERSITYOFLANCASTER,2012,EDUCATION,UNKNOWN,17664391
6833,UNIVERSITYOFLANCASTER,2012,KNOWLEDGE EXCHANGE,UNKNOWN,37663717
6834,UNIVERSITYOFLANCASTER,2012,RESEARCH,UNKNOWN,17786719
6835,UNIVERSITYOFLANCASTER,2013,EDUCATION,UNKNOWN,11692052
6836,UNIVERSITYOFLANCASTER,2013,KNOWLEDGE EXCHANGE,UNKNOWN,2212607
6837,UNIVERSITYOFLANCASTER,2013,RESEARCH,UNKNOWN,11692052
6838,UNIVERSITYOFLANCASTER,2014,EDUCATION,UNKNOWN,6386888
6839,UNIVERSITYOFLANCASTER,2014,KNOWLEDGE EXCHANGE,UNKNOWN,2212607
6840,UNIVERSITYOFLANCASTER,2014,RESEARCH,UNKNOWN,18051614
6841,UNIVERSITYOFLANCASTER,2015,EDUCATION,UNKNOWN,5266136
6842,UNIVERSITYOFLANCASTER,2015,KNOWLEDGE EXCHANGE,UNKNOWN,2850000
6843,UNIVERSITYOFLANCASTER,2015,RESEARCH,UNKNOWN,18934055
6844,UNIVERSITYOFLANCASTER,2016,EDUCATION,UNKNOWN,6057637
6845,UNIVERSITYOFLANCASTER,2016,KNOWLEDGE EXCHANGE,UNKNOWN,2850000
6846,UNIVERSITYOFLANCASTER,2016,RESEARCH,UNKNOWN,19436563
6847,UNIVERSITYOFLEEDS,2012,EDUCATION,YORKSHIRE AND THE HUMBER,64712637
6848,UNIVERSITYOFLEEDS,2012,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,115985495
6849,UNIVERSITYOFLEEDS,2012,RESEARCH,YORKSHIRE AND THE HUMBER,54020658
6850,UNIVERSITYOFLEEDS,2013,EDUCATION,YORKSHIRE AND THE HUMBER,49417487
6851,UNIVERSITYOFLEEDS,2013,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,2850000
6852,UNIVERSITYOFLEEDS,2013,RESEARCH,YORKSHIRE AND THE HUMBER,59069960
6853,UNIVERSITYOFLEEDS,2014,EDUCATION,YORKSHIRE AND THE HUMBER,35339531
6854,UNIVERSITYOFLEEDS,2014,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,2850000
6855,UNIVERSITYOFLEEDS,2014,OTHER GRANT,YORKSHIRE AND THE HUMBER,2028767
6856,UNIVERSITYOFLEEDS,2014,RESEARCH,YORKSHIRE AND THE HUMBER,96915989
6857,UNIVERSITYOFLEEDS,2015,EDUCATION,YORKSHIRE AND THE HUMBER,31332069
6858,UNIVERSITYOFLEEDS,2015,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,2850000
6859,UNIVERSITYOFLEEDS,2015,RESEARCH,YORKSHIRE AND THE HUMBER,85521006
6860,UNIVERSITYOFLEEDS,2016,BUSINESS,YORKSHIRE AND THE HUMBER,141419
6861,UNIVERSITYOFLEEDS,2016,EDUCATION,YORKSHIRE AND THE HUMBER,33630159
6862,UNIVERSITYOFLEEDS,2016,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,2850000
6863,UNIVERSITYOFLEEDS,2016,RESEARCH,YORKSHIRE AND THE HUMBER,98312262
6864,UNIVERSITYOFLEICESTER,2012,EDUCATION,EAST MIDLANDS,31204992
6865,UNIVERSITYOFLEICESTER,2012,KNOWLEDGE EXCHANGE,EAST MIDLANDS,50629720
6866,UNIVERSITYOFLEICESTER,2012,RESEARCH,EAST MIDLANDS,19561500
6867,UNIVERSITYOFLEICESTER,2013,EDUCATION,EAST MIDLANDS,22115254
6868,UNIVERSITYOFLEICESTER,2013,KNOWLEDGE EXCHANGE,EAST MIDLANDS,1918970
6869,UNIVERSITYOFLEICESTER,2013,RESEARCH,EAST MIDLANDS,22937735
6870,UNIVERSITYOFLEICESTER,2014,EDUCATION,EAST MIDLANDS,16225543
6871,UNIVERSITYOFLEICESTER,2014,KNOWLEDGE EXCHANGE,EAST MIDLANDS,1918970
6872,UNIVERSITYOFLEICESTER,2014,RESEARCH,EAST MIDLANDS,23336560
6873,UNIVERSITYOFLEICESTER,2015,BUSINESS,EAST MIDLANDS,148865
6874,UNIVERSITYOFLEICESTER,2015,EDUCATION,EAST MIDLANDS,15354447
6875,UNIVERSITYOFLEICESTER,2015,KNOWLEDGE EXCHANGE,EAST MIDLANDS,2850000
6876,UNIVERSITYOFLEICESTER,2015,RESEARCH,EAST MIDLANDS,30443494
6877,UNIVERSITYOFLEICESTER,2016,BUSINESS,EAST MIDLANDS,75505
6878,UNIVERSITYOFLEICESTER,2016,EDUCATION,EAST MIDLANDS,14899068
6879,UNIVERSITYOFLEICESTER,2016,KNOWLEDGE EXCHANGE,EAST MIDLANDS,2850000
6880,UNIVERSITYOFLEICESTER,2016,RESEARCH,EAST MIDLANDS,30589412
6881,UNIVERSITYOFLINCOLN,2012,EDUCATION,EAST MIDLANDS,24252030
6882,UNIVERSITYOFLINCOLN,2012,KNOWLEDGE EXCHANGE,EAST MIDLANDS,25761276
6883,UNIVERSITYOFLINCOLN,2012,RESEARCH,EAST MIDLANDS,1643706
6884,UNIVERSITYOFLINCOLN,2013,EDUCATION,EAST MIDLANDS,16477404
6885,UNIVERSITYOFLINCOLN,2013,KNOWLEDGE EXCHANGE,EAST MIDLANDS,509526
6886,UNIVERSITYOFLINCOLN,2013,RESEARCH,EAST MIDLANDS,15729376
6887,UNIVERSITYOFLINCOLN,2014,EDUCATION,EAST MIDLANDS,7574354
6888,UNIVERSITYOFLINCOLN,2014,KNOWLEDGE EXCHANGE,EAST MIDLANDS,509526
6889,UNIVERSITYOFLINCOLN,2014,RESEARCH,EAST MIDLANDS,1670974
6890,UNIVERSITYOFLINCOLN,2015,EDUCATION,EAST MIDLANDS,6712111
6891,UNIVERSITYOFLINCOLN,2015,KNOWLEDGE EXCHANGE,EAST MIDLANDS,699757
6892,UNIVERSITYOFLINCOLN,2015,RESEARCH,EAST MIDLANDS,3132628
6893,UNIVERSITYOFLINCOLN,2016,BUSINESS,EAST MIDLANDS,73200
6894,UNIVERSITYOFLINCOLN,2016,EDUCATION,EAST MIDLANDS,6883651
6895,UNIVERSITYOFLINCOLN,2016,KNOWLEDGE EXCHANGE,EAST MIDLANDS,705287
6896,UNIVERSITYOFLINCOLN,2016,RESEARCH,EAST MIDLANDS,5958734
6897,UNIVERSITYOFLIVERPOOL,2012,EDUCATION,NORTH WEST,54856518
6898,UNIVERSITYOFLIVERPOOL,2012,KNOWLEDGE EXCHANGE,NORTH WEST,94330432
6899,UNIVERSITYOFLIVERPOOL,2012,OTHER GRANT,NORTH WEST,6150850
6900,UNIVERSITYOFLIVERPOOL,2012,RESEARCH,NORTH WEST,36957529
6901,UNIVERSITYOFLIVERPOOL,2013,EDUCATION,NORTH WEST,45393777
6902,UNIVERSITYOFLIVERPOOL,2013,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6903,UNIVERSITYOFLIVERPOOL,2013,RESEARCH,NORTH WEST,44840006
6904,UNIVERSITYOFLIVERPOOL,2014,EDUCATION,NORTH WEST,35506101
6905,UNIVERSITYOFLIVERPOOL,2014,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6906,UNIVERSITYOFLIVERPOOL,2014,RESEARCH,NORTH WEST,58488628
6907,UNIVERSITYOFLIVERPOOL,2015,EDUCATION,NORTH WEST,33395869
6908,UNIVERSITYOFLIVERPOOL,2015,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6909,UNIVERSITYOFLIVERPOOL,2015,RESEARCH,NORTH WEST,61828553
6910,UNIVERSITYOFLIVERPOOL,2016,BUSINESS,NORTH WEST,233857
6911,UNIVERSITYOFLIVERPOOL,2016,EDUCATION,NORTH WEST,30111514
6912,UNIVERSITYOFLIVERPOOL,2016,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6913,UNIVERSITYOFLIVERPOOL,2016,OTHER GRANT,NORTH WEST,391173
6914,UNIVERSITYOFLIVERPOOL,2016,RESEARCH,NORTH WEST,52541484
6915,UNIVERSITYOFLONDON,2012,EDUCATION,LONDON,47303
6916,UNIVERSITYOFLONDON,2012,KNOWLEDGE EXCHANGE,LONDON,95139
6917,UNIVERSITYOFLONDON,2012,RESEARCH,LONDON,47836
6918,UNIVERSITYOFLONDON,2013,EDUCATION,LONDON,10111558
6919,UNIVERSITYOFLONDON,2013,RESEARCH,LONDON,10893967
6920,UNIVERSITYOFLONDON,2014,EDUCATION,LONDON,8856656
6921,UNIVERSITYOFLONDON,2015,EDUCATION,LONDON,9204098
6922,UNIVERSITYOFLONDON,2015,RESEARCH,LONDON,8397
6923,UNIVERSITYOFLONDON,2016,EDUCATION,LONDON,9024299
6924,UNIVERSITYOFLONDON,2016,RESEARCH,LONDON,890217
6925,UNIVERSITYOFMALAWI,2015,RESEARCH,OUTSIDE UK,128674
6926,UNIVERSITYOFMANCHESTER,2012,EDUCATION,NORTH WEST,73855421
6927,UNIVERSITYOFMANCHESTER,2012,KNOWLEDGE EXCHANGE,NORTH WEST,160910435
6928,UNIVERSITYOFMANCHESTER,2012,RESEARCH,NORTH WEST,96850790
6929,UNIVERSITYOFMANCHESTER,2013,EDUCATION,NORTH WEST,59996727
6930,UNIVERSITYOFMANCHESTER,2013,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6931,UNIVERSITYOFMANCHESTER,2013,RESEARCH,NORTH WEST,77252971
6932,UNIVERSITYOFMANCHESTER,2014,EDUCATION,NORTH WEST,45664043
6933,UNIVERSITYOFMANCHESTER,2014,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6934,UNIVERSITYOFMANCHESTER,2014,RESEARCH,NORTH WEST,160698196
6935,UNIVERSITYOFMANCHESTER,2015,EDUCATION,NORTH WEST,43596585
6936,UNIVERSITYOFMANCHESTER,2015,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6937,UNIVERSITYOFMANCHESTER,2015,RESEARCH,NORTH WEST,124190899
6938,UNIVERSITYOFMANCHESTER,2016,EDUCATION,NORTH WEST,42139041
6939,UNIVERSITYOFMANCHESTER,2016,KNOWLEDGE EXCHANGE,NORTH WEST,2850000
6940,UNIVERSITYOFMANCHESTER,2016,OTHER GRANT,NORTH WEST,4001951
6941,UNIVERSITYOFMANCHESTER,2016,RESEARCH,NORTH WEST,309509110
6942,UNIVERSITYOFNEWCASTLEUPONTYNE,2013,EDUCATION,UNKNOWN,39920144
6943,UNIVERSITYOFNEWCASTLEUPONTYNE,2013,KNOWLEDGE EXCHANGE,UNKNOWN,2850000
6944,UNIVERSITYOFNEWCASTLEUPONTYNE,2013,RESEARCH,UNKNOWN,39920144
6945,UNIVERSITYOFNEWCASTLEUPONTYNE,2014,EDUCATION,UNKNOWN,28037320
6946,UNIVERSITYOFNEWCASTLEUPONTYNE,2014,KNOWLEDGE EXCHANGE,UNKNOWN,2850000
6947,UNIVERSITYOFNEWCASTLEUPONTYNE,2014,RESEARCH,UNKNOWN,34764994
6948,UNIVERSITYOFNEWCASTLEUPONTYNE,2015,EDUCATION,UNKNOWN,25183282
6949,UNIVERSITYOFNEWCASTLEUPONTYNE,2015,KNOWLEDGE EXCHANGE,UNKNOWN,2850000
6950,UNIVERSITYOFNEWCASTLEUPONTYNE,2015,RESEARCH,UNKNOWN,33785792
6951,UNIVERSITYOFNEWCASTLEUPONTYNE,2016,EDUCATION,UNKNOWN,24788000
6952,UNIVERSITYOFNEWCASTLEUPONTYNE,2016,KNOWLEDGE EXCHANGE,UNKNOWN,2850000
6953,UNIVERSITYOFNEWCASTLEUPONTYNE,2016,RESEARCH,UNKNOWN,34197735
6954,UNIVERSITYOFNORTHAMPTON,2012,EDUCATION,UNKNOWN,16346525
6955,UNIVERSITYOFNORTHAMPTON,2012,KNOWLEDGE EXCHANGE,UNKNOWN,18142273
6956,UNIVERSITYOFNORTHAMPTON,2012,RESEARCH,UNKNOWN,603536
6957,UNIVERSITYOFNORTHAMPTON,2013,EDUCATION,UNKNOWN,9869983
6958,UNIVERSITYOFNORTHAMPTON,2013,KNOWLEDGE EXCHANGE,UNKNOWN,1192212
6959,UNIVERSITYOFNORTHAMPTON,2013,RESEARCH,UNKNOWN,9869983
6960,UNIVERSITYOFNORTHAMPTON,2014,EDUCATION,UNKNOWN,5733251
6961,UNIVERSITYOFNORTHAMPTON,2014,KNOWLEDGE EXCHANGE,UNKNOWN,1192212
6962,UNIVERSITYOFNORTHAMPTON,2014,RESEARCH,UNKNOWN,599579
6963,UNIVERSITYOFNORTHAMPTON,2015,EDUCATION,UNKNOWN,5635938
6964,UNIVERSITYOFNORTHAMPTON,2015,KNOWLEDGE EXCHANGE,UNKNOWN,772624
6965,UNIVERSITYOFNORTHAMPTON,2015,RESEARCH,UNKNOWN,676516
6966,UNIVERSITYOFNORTHAMPTON,2016,EDUCATION,UNKNOWN,5178588
6967,UNIVERSITYOFNORTHAMPTON,2016,KNOWLEDGE EXCHANGE,UNKNOWN,506971
6968,UNIVERSITYOFNORTHAMPTON,2016,RESEARCH,UNKNOWN,716453
6969,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2012,EDUCATION,UNKNOWN,39804859
6970,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2012,KNOWLEDGE EXCHANGE,UNKNOWN,43901697
6971,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2012,RESEARCH,UNKNOWN,2845923
6972,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2013,EDUCATION,UNKNOWN,26578216
6973,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2013,KNOWLEDGE EXCHANGE,UNKNOWN,1250915
6974,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2013,RESEARCH,UNKNOWN,26578216
6975,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2014,EDUCATION,UNKNOWN,14300453
6976,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2014,KNOWLEDGE EXCHANGE,UNKNOWN,1250915
6977,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2014,RESEARCH,UNKNOWN,3143510
6978,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2015,EDUCATION,UNKNOWN,10577764
6979,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2015,KNOWLEDGE EXCHANGE,UNKNOWN,625458
6980,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2015,RESEARCH,UNKNOWN,6458915
6981,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2016,EDUCATION,UNKNOWN,10127963
6982,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2016,KNOWLEDGE EXCHANGE,UNKNOWN,498011
6983,UNIVERSITYOFNORTHUMBRIAATNEWCASTLE,2016,RESEARCH,UNKNOWN,6600893
6984,UNIVERSITYOFNOTTINGHAM,2012,EDUCATION,EAST MIDLANDS,57727909
6985,UNIVERSITYOFNOTTINGHAM,2012,KNOWLEDGE EXCHANGE,EAST MIDLANDS,110271493
6986,UNIVERSITYOFNOTTINGHAM,2012,RESEARCH,EAST MIDLANDS,65216780
6987,UNIVERSITYOFNOTTINGHAM,2013,EDUCATION,EAST MIDLANDS,45784211
6988,UNIVERSITYOFNOTTINGHAM,2013,KNOWLEDGE EXCHANGE,EAST MIDLANDS,2850000
6989,UNIVERSITYOFNOTTINGHAM,2013,RESEARCH,EAST MIDLANDS,62020750
6990,UNIVERSITYOFNOTTINGHAM,2014,EDUCATION,EAST MIDLANDS,37194531
6991,UNIVERSITYOFNOTTINGHAM,2014,KNOWLEDGE EXCHANGE,EAST MIDLANDS,2850000
6992,UNIVERSITYOFNOTTINGHAM,2014,RESEARCH,EAST MIDLANDS,93576363
6993,UNIVERSITYOFNOTTINGHAM,2015,BUSINESS,EAST MIDLANDS,2859993
6994,UNIVERSITYOFNOTTINGHAM,2015,EDUCATION,EAST MIDLANDS,32483974
6995,UNIVERSITYOFNOTTINGHAM,2015,KNOWLEDGE EXCHANGE,EAST MIDLANDS,2850000
6996,UNIVERSITYOFNOTTINGHAM,2015,OTHER GRANT,EAST MIDLANDS,2781532
6997,UNIVERSITYOFNOTTINGHAM,2015,RESEARCH,EAST MIDLANDS,92312693
6998,UNIVERSITYOFNOTTINGHAM,2016,BUSINESS,EAST MIDLANDS,303767
6999,UNIVERSITYOFNOTTINGHAM,2016,EDUCATION,EAST MIDLANDS,31829949
7000,UNIVERSITYOFNOTTINGHAM,2016,KNOWLEDGE EXCHANGE,EAST MIDLANDS,2850000
7001,UNIVERSITYOFNOTTINGHAM,2016,RESEARCH,EAST MIDLANDS,151927662
7002,UNIVERSITYOFOXFORD,2012,EDUCATION,SOUTH EAST,43172387
7003,UNIVERSITYOFOXFORD,2012,KNOWLEDGE EXCHANGE,SOUTH EAST,177510396
7004,UNIVERSITYOFOXFORD,2012,RESEARCH,SOUTH EAST,132573362
7005,UNIVERSITYOFOXFORD,2013,EDUCATION,SOUTH EAST,45283320
7006,UNIVERSITYOFOXFORD,2013,KNOWLEDGE EXCHANGE,SOUTH EAST,2850000
7007,UNIVERSITYOFOXFORD,2013,OTHER GRANT,SOUTH EAST,3276606
7008,UNIVERSITYOFOXFORD,2013,RESEARCH,SOUTH EAST,76709999
7009,UNIVERSITYOFOXFORD,2014,EDUCATION,SOUTH EAST,38356667
7010,UNIVERSITYOFOXFORD,2014,KNOWLEDGE EXCHANGE,SOUTH EAST,2850000
7011,UNIVERSITYOFOXFORD,2014,RESEARCH,SOUTH EAST,286637734
7012,UNIVERSITYOFOXFORD,2015,EDUCATION,SOUTH EAST,27991393
7013,UNIVERSITYOFOXFORD,2015,KNOWLEDGE EXCHANGE,SOUTH EAST,2850000
7014,UNIVERSITYOFOXFORD,2015,OTHER GRANT,SOUTH EAST,332508
7015,UNIVERSITYOFOXFORD,2015,RESEARCH,SOUTH EAST,251073777
7016,UNIVERSITYOFOXFORD,2016,BUSINESS,SOUTH EAST,976757
7017,UNIVERSITYOFOXFORD,2016,EDUCATION,SOUTH EAST,24194144
7018,UNIVERSITYOFOXFORD,2016,KNOWLEDGE EXCHANGE,SOUTH EAST,2850000
7019,UNIVERSITYOFOXFORD,2016,RESEARCH,SOUTH EAST,270413867
7020,UNIVERSITYOFPLYMOUTH,2012,EDUCATION,SOUTH WEST,55541297
7021,UNIVERSITYOFPLYMOUTH,2012,KNOWLEDGE EXCHANGE,SOUTH WEST,63815990
7022,UNIVERSITYOFPLYMOUTH,2012,RESEARCH,SOUTH WEST,6770038
7023,UNIVERSITYOFPLYMOUTH,2013,EDUCATION,SOUTH WEST,38137180
7024,UNIVERSITYOFPLYMOUTH,2013,KNOWLEDGE EXCHANGE,SOUTH WEST,1504655
7025,UNIVERSITYOFPLYMOUTH,2013,RESEARCH,SOUTH WEST,38438378
7026,UNIVERSITYOFPLYMOUTH,2014,EDUCATION,SOUTH WEST,24219638
7027,UNIVERSITYOFPLYMOUTH,2014,KNOWLEDGE EXCHANGE,SOUTH WEST,1504655
7028,UNIVERSITYOFPLYMOUTH,2014,RESEARCH,SOUTH WEST,6965953
7029,UNIVERSITYOFPLYMOUTH,2015,BUSINESS,SOUTH WEST,100236
7030,UNIVERSITYOFPLYMOUTH,2015,EDUCATION,SOUTH WEST,20403272
7031,UNIVERSITYOFPLYMOUTH,2015,KNOWLEDGE EXCHANGE,SOUTH WEST,1897511
7032,UNIVERSITYOFPLYMOUTH,2015,RESEARCH,SOUTH WEST,10115017
7033,UNIVERSITYOFPLYMOUTH,2016,EDUCATION,SOUTH WEST,17967502
7034,UNIVERSITYOFPLYMOUTH,2016,KNOWLEDGE EXCHANGE,SOUTH WEST,1787157
7035,UNIVERSITYOFPLYMOUTH,2016,RESEARCH,SOUTH WEST,10857193
7036,UNIVERSITYOFPORTSMOUTH,2012,EDUCATION,SOUTH EAST,38941849
7037,UNIVERSITYOFPORTSMOUTH,2012,KNOWLEDGE EXCHANGE,SOUTH EAST,44529260
7038,UNIVERSITYOFPORTSMOUTH,2012,RESEARCH,SOUTH EAST,4814295
7039,UNIVERSITYOFPORTSMOUTH,2013,EDUCATION,SOUTH EAST,25995220
7040,UNIVERSITYOFPORTSMOUTH,2013,KNOWLEDGE EXCHANGE,SOUTH EAST,773116
7041,UNIVERSITYOFPORTSMOUTH,2013,RESEARCH,SOUTH EAST,26479908
7042,UNIVERSITYOFPORTSMOUTH,2014,EDUCATION,SOUTH EAST,15322037
7043,UNIVERSITYOFPORTSMOUTH,2014,KNOWLEDGE EXCHANGE,SOUTH EAST,773116
7044,UNIVERSITYOFPORTSMOUTH,2014,RESEARCH,SOUTH EAST,4908993
7045,UNIVERSITYOFPORTSMOUTH,2015,EDUCATION,SOUTH EAST,13138701
7046,UNIVERSITYOFPORTSMOUTH,2015,KNOWLEDGE EXCHANGE,SOUTH EAST,1159674
7047,UNIVERSITYOFPORTSMOUTH,2015,RESEARCH,SOUTH EAST,7454054
7048,UNIVERSITYOFPORTSMOUTH,2016,BUSINESS,SOUTH EAST,206680
7049,UNIVERSITYOFPORTSMOUTH,2016,EDUCATION,SOUTH EAST,13000450
7050,UNIVERSITYOFPORTSMOUTH,2016,KNOWLEDGE EXCHANGE,SOUTH EAST,1550358
7051,UNIVERSITYOFPORTSMOUTH,2016,RESEARCH,SOUTH EAST,8201883
7052,UNIVERSITYOFREADING,2012,EDUCATION,SOUTH EAST,20161850
7053,UNIVERSITYOFREADING,2012,KNOWLEDGE EXCHANGE,SOUTH EAST,39316971
7054,UNIVERSITYOFREADING,2012,RESEARCH,SOUTH EAST,16983959
7055,UNIVERSITYOFREADING,2013,EDUCATION,SOUTH EAST,13241485
7056,UNIVERSITYOFREADING,2013,KNOWLEDGE EXCHANGE,SOUTH EAST,2171162
7057,UNIVERSITYOFREADING,2013,RESEARCH,SOUTH EAST,17389873
7058,UNIVERSITYOFREADING,2014,EDUCATION,SOUTH EAST,7097096
7059,UNIVERSITYOFREADING,2014,KNOWLEDGE EXCHANGE,SOUTH EAST,2171162
7060,UNIVERSITYOFREADING,2014,RESEARCH,SOUTH EAST,20298261
7061,UNIVERSITYOFREADING,2015,BUSINESS,SOUTH EAST,108501
7062,UNIVERSITYOFREADING,2015,EDUCATION,SOUTH EAST,6699197
7063,UNIVERSITYOFREADING,2015,KNOWLEDGE EXCHANGE,SOUTH EAST,1989759
7064,UNIVERSITYOFREADING,2015,RESEARCH,SOUTH EAST,29849727
7065,UNIVERSITYOFREADING,2016,BUSINESS,SOUTH EAST,139680
7066,UNIVERSITYOFREADING,2016,EDUCATION,SOUTH EAST,6013205
7067,UNIVERSITYOFREADING,2016,KNOWLEDGE EXCHANGE,SOUTH EAST,1880186
7068,UNIVERSITYOFREADING,2016,RESEARCH,SOUTH EAST,32069855
7069,UNIVERSITYOFSALFORD,2012,EDUCATION,NORTH WEST,30674057
7070,UNIVERSITYOFSALFORD,2012,KNOWLEDGE EXCHANGE,NORTH WEST,39402757
7071,UNIVERSITYOFSALFORD,2012,RESEARCH,NORTH WEST,6941298
7072,UNIVERSITYOFSALFORD,2013,EDUCATION,NORTH WEST,21765193
7073,UNIVERSITYOFSALFORD,2013,KNOWLEDGE EXCHANGE,NORTH WEST,1787402
7074,UNIVERSITYOFSALFORD,2013,RESEARCH,NORTH WEST,22034738
7075,UNIVERSITYOFSALFORD,2014,EDUCATION,NORTH WEST,13294901
7076,UNIVERSITYOFSALFORD,2014,KNOWLEDGE EXCHANGE,NORTH WEST,1787402
7077,UNIVERSITYOFSALFORD,2014,RESEARCH,NORTH WEST,6841091
7078,UNIVERSITYOFSALFORD,2015,EDUCATION,NORTH WEST,12355304
7079,UNIVERSITYOFSALFORD,2015,KNOWLEDGE EXCHANGE,NORTH WEST,1473558
7080,UNIVERSITYOFSALFORD,2015,RESEARCH,NORTH WEST,5078314
7081,UNIVERSITYOFSALFORD,2016,EDUCATION,NORTH WEST,11310074
7082,UNIVERSITYOFSALFORD,2016,KNOWLEDGE EXCHANGE,NORTH WEST,1611864
7083,UNIVERSITYOFSALFORD,2016,RESEARCH,NORTH WEST,4591136
7084,UNIVERSITYOFSALFORDTHE,2015,EDUCATION,NORTH WEST,96637
7085,UNIVERSITYOFSALFORDTHE,2016,BUSINESS,NORTH WEST,110334
7086,UNIVERSITYOFSALFORDTHE,2016,EDUCATION,NORTH WEST,175187
7087,UNIVERSITYOFSHEFFIELD,2012,EDUCATION,YORKSHIRE AND THE HUMBER,51111384
7088,UNIVERSITYOFSHEFFIELD,2012,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,98332949
7089,UNIVERSITYOFSHEFFIELD,2012,RESEARCH,YORKSHIRE AND THE HUMBER,45070926
7090,UNIVERSITYOFSHEFFIELD,2013,EDUCATION,YORKSHIRE AND THE HUMBER,40921475
7091,UNIVERSITYOFSHEFFIELD,2013,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,2850000
7092,UNIVERSITYOFSHEFFIELD,2013,RESEARCH,YORKSHIRE AND THE HUMBER,47921012
7093,UNIVERSITYOFSHEFFIELD,2014,EDUCATION,YORKSHIRE AND THE HUMBER,29599472
7094,UNIVERSITYOFSHEFFIELD,2014,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,2850000
7095,UNIVERSITYOFSHEFFIELD,2014,RESEARCH,YORKSHIRE AND THE HUMBER,87027136
7096,UNIVERSITYOFSHEFFIELD,2015,EDUCATION,YORKSHIRE AND THE HUMBER,27668754
7097,UNIVERSITYOFSHEFFIELD,2015,KNOWLEDGE EXCHANGE,YORKSHIRE AND THE HUMBER,2850000
