,Value,Year,ProviderType,Purpose
12164,60429.0,2016,COMPANY,EDUCATION
12165,1211033.0,2016,COMPANY,EDUCATION
12166,109223.0,2016,COLLEGE,EDUCATION
12167,1364970.0,2016,COLLEGE,EDUCATION
12168,1482061.0,2016,COLLEGE,EDUCATION
12169,43457.0,2016,COLLEGE,EDUCATION
12170,2208072.0,2016,COLLEGE,EDUCATION
12171,231291.0,2016,COMPANY,EDUCATION
12172,4000.0,2016,COMPANY,EDUCATION
12173,243864.0,2016,COMPANY,EDUCATION
12174,797238.0,2016,COLLEGE,EDUCATION
12175,3616582.0,2016,COLLEGE,EDUCATION
12176,250000.0,2016,COLLEGE,EDUCATION
12177,345293.0,2016,COLLEGE,EDUCATION
12178,305785.0,2016,COLLEGE,EDUCATION
12179,2136164.0,2016,COMPANY,EDUCATION
12180,595505.0,2016,COMPANY,EDUCATION
12181,3708064.0,2016,COMPANY,EDUCATION
12182,2023874.0,2016,COMPANY,EDUCATION
12183,8027060.0,2016,COMPANY,EDUCATION
12184,214155.0,2016,COMPANY,EDUCATION
12185,86890.0,2016,COMPANY,EDUCATION
12186,262655.0,2016,COMPANY,EDUCATION
12187,173647.0,2016,COMPANY,EDUCATION
12188,153341.0,2016,COMPANY,EDUCATION
12189,177069.0,2016,COMPANY,EDUCATION
12190,205843.0,2016,COLLEGE,EDUCATION
12191,637067.0,2016,COLLEGE,EDUCATION
12192,21054.0,2016,COLLEGE,EDUCATION
12193,66958.0,2016,COLLEGE,EDUCATION
12194,563185.0,2016,COMPANY,EDUCATION
12195,943681.0,2016,COMPANY,EDUCATION
12196,41720.0,2016,COLLEGE,EDUCATION
12197,289464.0,2016,COLLEGE,EDUCATION
12198,9867.0,2016,COLLEGE,EDUCATION
12199,9058.0,2016,COLLEGE,EDUCATION
12200,9455.0,2016,COMPANY,EDUCATION
12201,2052543.0,2016,COMPANY,EDUCATION
12202,12079.0,2016,COMPANY,EDUCATION
12203,1124874.0,2016,COMPANY,EDUCATION
12204,866138.0,2016,COMPANY,EDUCATION
12205,202324.0,2016,COMPANY,EDUCATION
12206,133786.0,2016,COLLEGE,EDUCATION
12207,10273.0,2016,COLLEGE,EDUCATION
12208,10207562.0,2016,COMPANY,EDUCATION
12209,518796.0,2016,COMPANY,EDUCATION
12210,5407098.0,2016,COMPANY,EDUCATION
12211,267750.0,2016,UNIVERSITY,EDUCATION
12212,573201.0,2016,COMPANY,EDUCATION
12213,130466.0,2016,COMPANY,EDUCATION
12214,2558302.0,2016,COLLEGE,EDUCATION
12215,14189878.0,2016,COLLEGE,EDUCATION
12216,1716167.0,2016,COLLEGE,EDUCATION
12217,247635.0,2016,COLLEGE,EDUCATION
12218,1666804.0,2016,COLLEGE,EDUCATION
12219,545627.0,2016,COLLEGE,EDUCATION
12220,2091322.0,2016,COLLEGE,EDUCATION
12221,280882.0,2016,COLLEGE,EDUCATION
12222,156627.0,2016,COLLEGE,EDUCATION
12223,659130.0,2016,COLLEGE,EDUCATION
12224,616178.0,2016,COLLEGE,EDUCATION
12225,787209.0,2016,COLLEGE,EDUCATION
12226,130142.0,2016,COLLEGE,EDUCATION
12227,133434.0,2016,COLLEGE,EDUCATION
12228,1280018.0,2016,COLLEGE,EDUCATION
12229,3395577.0,2016,COLLEGE,EDUCATION
12230,397223.0,2016,COLLEGE,EDUCATION
12231,948644.0,2016,COLLEGE,EDUCATION
12232,909210.0,2016,COMPANY,EDUCATION
12233,806255.0,2016,COMPANY,EDUCATION
12234,1364664.0,2016,COLLEGE,EDUCATION
12235,4912059.0,2016,COLLEGE,EDUCATION
12236,184954.0,2016,COLLEGE,EDUCATION
12237,41872.0,2016,COLLEGE,EDUCATION
12238,1356888.0,2016,COLLEGE,EDUCATION
12239,666841.0,2016,COMPANY,EDUCATION
12240,566951.0,2016,COMPANY,EDUCATION
12241,9497.0,2016,COMPANY,EDUCATION
12242,47967.0,2016,COMPANY,EDUCATION
12243,334220.0,2016,COLLEGE,EDUCATION
12244,620316.0,2016,COLLEGE,EDUCATION
12245,53505.0,2016,COLLEGE,EDUCATION
12246,316948.0,2016,COLLEGE,EDUCATION
12247,1198353.0,2016,COLLEGE,EDUCATION
12248,3612330.0,2016,COLLEGE,EDUCATION
12249,287336.0,2016,COLLEGE,EDUCATION
12250,172420.0,2016,COLLEGE,EDUCATION
12251,582932.0,2016,COLLEGE,EDUCATION
12252,2179608.0,2016,COMPANY,EDUCATION
12253,2017818.0,2016,COMPANY,EDUCATION
12254,105649.0,2016,COMPANY,EDUCATION
12255,102271.0,2016,COMPANY,EDUCATION
12256,108346.0,2016,COMPANY,EDUCATION
12257,3581038.0,2016,COMPANY,EDUCATION
12258,122620.0,2016,COMPANY,EDUCATION
12259,1650738.0,2016,COMPANY,EDUCATION
12260,85167.0,2016,COMPANY,EDUCATION
12261,517443.0,2016,COMPANY,EDUCATION
12262,284208.0,2016,COMPANY,EDUCATION
12263,1539186.0,2016,COMPANY,EDUCATION
12264,219942.0,2016,COMPANY,EDUCATION
12265,884961.0,2016,COLLEGE,EDUCATION
12266,2501435.0,2016,COLLEGE,EDUCATION
12267,62545.0,2016,COLLEGE,EDUCATION
12268,102222.0,2016,COLLEGE,EDUCATION
12269,718547.0,2016,COLLEGE,EDUCATION
12270,3319182.0,2016,COLLEGE,EDUCATION
12271,2306963.0,2016,COLLEGE,EDUCATION
12272,211146.0,2016,COLLEGE,EDUCATION
12273,1441887.0,2016,COLLEGE,EDUCATION
12274,451925.0,2016,COLLEGE,EDUCATION
12275,5102284.0,2016,COLLEGE,EDUCATION
12276,556879.0,2016,COLLEGE,EDUCATION
12277,172460.0,2016,COLLEGE,EDUCATION
12278,1116443.0,2016,COLLEGE,EDUCATION
12279,2473.0,2016,COLLEGE,EDUCATION
12280,338558.0,2016,COLLEGE,EDUCATION
12281,43583.0,2016,COLLEGE,EDUCATION
12282,3716666.0,2016,COMPANY,EDUCATION
12283,2601.0,2016,COMPANY,EDUCATION
12284,2603374.0,2016,COMPANY,EDUCATION
12285,705909.0,2016,COLLEGE,EDUCATION
12286,1170854.0,2016,COLLEGE,EDUCATION
12287,50039.0,2016,COLLEGE,EDUCATION
12288,367166.0,2016,COLLEGE,EDUCATION
12289,722453.0,2016,COLLEGE,EDUCATION
12290,412818.0,2016,COMPANY,EDUCATION
12291,378295.0,2016,COMPANY,EDUCATION
12292,80451.0,2016,COMPANY,EDUCATION
12293,636413.0,2016,COMPANY,EDUCATION
12294,8575.0,2016,COMPANY,EDUCATION
12295,429184.0,2016,COMPANY,EDUCATION
12296,106469.0,2016,COMPANY,EDUCATION
12297,2798024.0,2016,COLLEGE,EDUCATION
12298,8941827.0,2016,COLLEGE,EDUCATION
12299,514308.0,2016,COLLEGE,EDUCATION
12300,720000.0,2016,COLLEGE,EDUCATION
12301,2235391.0,2016,COLLEGE,EDUCATION
12302,3059869.0,2016,COMPANY,EDUCATION
12303,86448.0,2016,COMPANY,EDUCATION
12304,1129016.0,2016,COMPANY,EDUCATION
12305,3743842.0,2016,COLLEGE,EDUCATION
12306,5455337.0,2016,COLLEGE,EDUCATION
12307,164862.0,2016,COLLEGE,EDUCATION
12308,448098.0,2016,COLLEGE,EDUCATION
12309,1762582.0,2016,COLLEGE,EDUCATION
12310,320661.0,2016,COMPANY,EDUCATION
12311,300024.0,2016,COMPANY,EDUCATION
12312,27835.0,2016,COLLEGE,EDUCATION
12313,2053.0,2016,COLLEGE,EDUCATION
12314,294617.0,2016,COMPANY,EDUCATION
12315,64516.0,2016,COMPANY,EDUCATION
12316,834045.0,2016,COMPANY,EDUCATION
12317,1773914.0,2016,COMPANY,EDUCATION
12318,1880.0,2016,COMPANY,EDUCATION
12319,1557660.0,2016,COMPANY,EDUCATION
12320,115805.0,2016,COMPANY,EDUCATION
12321,9277662.0,2016,COMPANY,EDUCATION
12322,1210798.0,2016,COMPANY,EDUCATION
12323,10796060.0,2016,COMPANY,EDUCATION
12324,305351.0,2016,COMPANY,EDUCATION
12325,3817978.0,2016,COMPANY,EDUCATION
12326,1159513.0,2016,COMPANY,EDUCATION
12327,108259.0,2016,COMPANY,EDUCATION
12328,844263.0,2016,COMPANY,EDUCATION
12329,624537.0,2016,COMPANY,EDUCATION
12330,217273.0,2016,COMPANY,EDUCATION
12331,489531.0,2016,COLLEGE,EDUCATION
12332,1593410.0,2016,COLLEGE,EDUCATION
12333,52892.0,2016,COLLEGE,EDUCATION
12334,291249.0,2016,COLLEGE,EDUCATION
12335,595028.0,2016,COLLEGE,EDUCATION
12336,2257282.0,2016,COLLEGE,EDUCATION
12337,7314364.0,2016,COLLEGE,EDUCATION
12338,455959.0,2016,COLLEGE,EDUCATION
12339,1572927.0,2016,COLLEGE,EDUCATION
12340,1532623.0,2016,COMPANY,EDUCATION
12341,19443.0,2016,COMPANY,EDUCATION
12342,796555.0,2016,COMPANY,EDUCATION
12343,8289830.0,2016,COLLEGE,EDUCATION
12344,1865057.0,2016,COLLEGE,EDUCATION
12345,21350.0,2016,COLLEGE,EDUCATION
12346,104117.0,2016,COLLEGE,EDUCATION
12347,1750315.0,2016,COLLEGE,EDUCATION
12348,456422.0,2016,COMPANY,EDUCATION
12349,55183.0,2016,COMPANY,EDUCATION
12350,87250.0,2016,COMPANY,EDUCATION
12351,405195.0,2016,COMPANY,EDUCATION
12352,648763.0,2016,COMPANY,EDUCATION
12353,638300.0,2016,COMPANY,EDUCATION
12354,224421.0,2016,COMPANY,EDUCATION
12355,3088977.0,2016,COMPANY,EDUCATION
12356,35344.0,2016,COMPANY,EDUCATION
12357,1951610.0,2016,COMPANY,EDUCATION
12358,228109.0,2016,COMPANY,EDUCATION
12359,26740.0,2016,UNIVERSITY,EDUCATION
12360,219531.0,2016,COLLEGE,EDUCATION
12361,180293.0,2016,COLLEGE,EDUCATION
12362,156238.0,2016,COLLEGE,EDUCATION
12363,2106037.0,2016,COLLEGE,EDUCATION
12364,1893907.0,2016,COLLEGE,EDUCATION
12365,219508.0,2016,COLLEGE,EDUCATION
12366,1311749.0,2016,COLLEGE,EDUCATION
12367,1554140.0,2016,COLLEGE,EDUCATION
12368,1727853.0,2016,COLLEGE,EDUCATION
12369,166630.0,2016,COLLEGE,EDUCATION
12370,463771.0,2016,COLLEGE,EDUCATION
12371,1535514.0,2016,COLLEGE,EDUCATION
12372,2343826.0,2016,COLLEGE,EDUCATION
12373,247712.0,2016,COLLEGE,EDUCATION
12374,115487.0,2016,COLLEGE,EDUCATION
12375,1776713.0,2016,COLLEGE,EDUCATION
12376,1447815.0,2016,COMPANY,EDUCATION
12377,13431.0,2016,COMPANY,EDUCATION
12378,706157.0,2016,COMPANY,EDUCATION
12379,33301.0,2016,COMPANY,EDUCATION
12380,393105.0,2016,COMPANY,EDUCATION
12381,1291869.0,2016,COMPANY,EDUCATION
12382,1501783.0,2016,COMPANY,EDUCATION
12383,65896.0,2016,COMPANY,EDUCATION
12384,857359.0,2016,COMPANY,EDUCATION
12385,5089.0,2016,COMPANY,EDUCATION
12386,37093.0,2016,COMPANY,EDUCATION
12387,135151.0,2016,COMPANY,EDUCATION
12388,14737.0,2016,COMPANY,EDUCATION
12389,1270212.0,2016,COLLEGE,EDUCATION
12390,3180459.0,2016,COLLEGE,EDUCATION
12391,212040.0,2016,COLLEGE,EDUCATION
12392,884680.0,2016,COLLEGE,EDUCATION
12393,1020544.0,2016,COMPANY,EDUCATION
12394,852090.0,2016,COMPANY,EDUCATION
12395,2787435.0,2016,COLLEGE,EDUCATION
12396,3900829.0,2016,COLLEGE,EDUCATION
12397,62381.0,2016,COLLEGE,EDUCATION
12398,2446696.0,2016,COLLEGE,EDUCATION
12399,2198681.0,2016,COMPANY,EDUCATION
12400,12452.0,2016,COMPANY,EDUCATION
12401,1720205.0,2016,COMPANY,EDUCATION
12402,1208081.0,2016,COMPANY,EDUCATION
12403,4979.0,2016,COMPANY,EDUCATION
12404,1102042.0,2016,COMPANY,EDUCATION
12405,884540.0,2016,COLLEGE,EDUCATION
12406,2574372.0,2016,COLLEGE,EDUCATION
12407,355331.0,2016,COLLEGE,EDUCATION
12408,65283.0,2016,COLLEGE,EDUCATION
12409,363727.0,2016,COLLEGE,EDUCATION
12410,228345.0,2016,COLLEGE,EDUCATION
12411,2459963.0,2016,COLLEGE,EDUCATION
12412,164689.0,2016,COLLEGE,EDUCATION
12413,228694.0,2016,COLLEGE,EDUCATION
12414,2363332.0,2016,COMPANY,EDUCATION
12415,1611775.0,2016,COMPANY,EDUCATION
12416,3565643.0,2016,COMPANY,EDUCATION
12417,463543.0,2016,COMPANY,EDUCATION
12418,199980.0,2016,COMPANY,EDUCATION
12419,422806.0,2016,COMPANY,EDUCATION
12420,15561.0,2016,COMPANY,EDUCATION
12421,366995.0,2016,COMPANY,EDUCATION
12422,20822.0,2016,COMPANY,EDUCATION
12423,67144.0,2016,COMPANY,EDUCATION
12424,6477596.0,2016,COMPANY,EDUCATION
12425,90684.0,2016,COMPANY,EDUCATION
12426,232753.0,2016,COMPANY,EDUCATION
12427,1009534.0,2016,COLLEGE,EDUCATION
12428,1007836.0,2016,COLLEGE,EDUCATION
12429,115505.0,2016,COLLEGE,EDUCATION
12430,456880.0,2016,COLLEGE,EDUCATION
12431,9573.0,2016,COLLEGE,EDUCATION
12432,700.0,2016,COLLEGE,EDUCATION
12433,645151.0,2016,COLLEGE,EDUCATION
12434,1146706.0,2016,COLLEGE,EDUCATION
12435,69027.0,2016,COLLEGE,EDUCATION
12436,259937.0,2016,COLLEGE,EDUCATION
12437,2260104.0,2016,COMPANY,EDUCATION
12438,900436.0,2016,COMPANY,EDUCATION
12439,312129.0,2016,COLLEGE,EDUCATION
12440,1860926.0,2016,COLLEGE,EDUCATION
12441,119429.0,2016,COLLEGE,EDUCATION
12442,40168.0,2016,COLLEGE,EDUCATION
12443,221502.0,2016,COLLEGE,EDUCATION
12444,94328.0,2016,COMPANY,EDUCATION
12445,1185744.0,2016,COMPANY,EDUCATION
12446,9394.0,2016,COMPANY,EDUCATION
12447,349820.0,2016,COMPANY,EDUCATION
12448,12967.0,2016,COMPANY,EDUCATION
12449,4196.0,2016,UNIVERSITY,EDUCATION
12450,82676.0,2016,UNIVERSITY,EDUCATION
12451,1030419.0,2016,COLLEGE,EDUCATION
12452,2339294.0,2016,COLLEGE,EDUCATION
12453,159318.0,2016,COLLEGE,EDUCATION
12454,141548.0,2016,COLLEGE,EDUCATION
12455,656487.0,2016,COLLEGE,EDUCATION
12456,2113758.0,2016,COMPANY,EDUCATION
12457,158937.0,2016,COMPANY,EDUCATION
12458,494.0,2016,COMPANY,EDUCATION
12459,380936.0,2016,COMPANY,EDUCATION
12460,470572.0,2016,COMPANY,EDUCATION
12461,40638.0,2016,COMPANY,EDUCATION
12462,199470.0,2016,COMPANY,EDUCATION
12463,166488.0,2016,COMPANY,EDUCATION
12464,1423471.0,2016,COMPANY,EDUCATION
12465,236857.0,2016,COLLEGE,EDUCATION
12466,223239.0,2016,COLLEGE,EDUCATION
12467,24827.0,2016,COLLEGE,EDUCATION
12468,183060.0,2016,COLLEGE,EDUCATION
12469,730617.0,2016,COLLEGE,EDUCATION
12470,1065638.0,2016,COLLEGE,EDUCATION
12471,109695.0,2016,COLLEGE,EDUCATION
12472,276821.0,2016,COLLEGE,EDUCATION
12473,836667.0,2016,COMPANY,EDUCATION
12474,537286.0,2016,COMPANY,EDUCATION
12475,1015716.0,2016,COMPANY,EDUCATION
12476,613449.0,2016,COMPANY,EDUCATION
12477,3365648.0,2016,COLLEGE,EDUCATION
12478,2205564.0,2016,COLLEGE,EDUCATION
12479,266510.0,2016,COLLEGE,EDUCATION
12480,3064827.0,2016,COLLEGE,EDUCATION
12481,1932977.0,2016,COMPANY,EDUCATION
12482,19345.0,2016,COMPANY,EDUCATION
12483,509851.0,2016,COMPANY,EDUCATION
12484,1760072.0,2016,COLLEGE,EDUCATION
12485,2742028.0,2016,COLLEGE,EDUCATION
12486,227497.0,2016,COLLEGE,EDUCATION
12487,104513.0,2016,COLLEGE,EDUCATION
12488,4237585.0,2016,COLLEGE,EDUCATION
12489,213659.0,2016,COMPANY,EDUCATION
12490,1894.0,2016,COMPANY,EDUCATION
12491,15154.0,2016,COMPANY,EDUCATION
12492,1123726.0,2016,COMPANY,EDUCATION
12493,260779.0,2016,COMPANY,EDUCATION
12494,226202.0,2016,COLLEGE,EDUCATION
12495,358272.0,2016,COLLEGE,EDUCATION
12496,6800.0,2016,COLLEGE,EDUCATION
12497,76386.0,2016,COLLEGE,EDUCATION
12498,27540560.0,2016,COMPANY,EDUCATION
12499,72080.0,2016,COMPANY,EDUCATION
12500,11448865.0,2016,COMPANY,EDUCATION
12501,448588.0,2016,COMPANY,EDUCATION
12502,138019.0,2016,COMPANY,EDUCATION
12503,647979.0,2016,COLLEGE,EDUCATION
12504,2538462.0,2016,COLLEGE,EDUCATION
12505,217729.0,2016,COLLEGE,EDUCATION
12506,255559.0,2016,COLLEGE,EDUCATION
12507,462014.0,2016,COLLEGE,EDUCATION
12508,781896.0,2016,COLLEGE,EDUCATION
12509,2467725.0,2016,COLLEGE,EDUCATION
12510,343729.0,2016,COLLEGE,EDUCATION
12511,399395.0,2016,COLLEGE,EDUCATION
12512,1866946.0,2016,COLLEGE,EDUCATION
12513,1618940.0,2016,COLLEGE,EDUCATION
12514,166316.0,2016,COLLEGE,EDUCATION
12515,1226687.0,2016,COLLEGE,EDUCATION
12516,2787489.0,2016,COLLEGE,EDUCATION
12517,3097563.0,2016,COLLEGE,EDUCATION
12518,437262.0,2016,COLLEGE,EDUCATION
12519,134563.0,2016,COLLEGE,EDUCATION
12520,916250.0,2016,COLLEGE,EDUCATION
12521,2025051.0,2016,COLLEGE,EDUCATION
12522,6597905.0,2016,COLLEGE,EDUCATION
12523,695565.0,2016,COLLEGE,EDUCATION
12524,481000.0,2016,COLLEGE,EDUCATION
12525,696821.0,2016,COLLEGE,EDUCATION
12526,1693652.0,2016,COLLEGE,EDUCATION
12527,5900200.0,2016,COLLEGE,EDUCATION
12528,893478.0,2016,COLLEGE,EDUCATION
12529,228462.0,2016,COLLEGE,EDUCATION
12530,755665.0,2016,COLLEGE,EDUCATION
12531,83139.0,2016,COMPANY,EDUCATION
12532,879483.0,2016,COMPANY,EDUCATION
12533,5575.0,2016,COMPANY,EDUCATION
12534,547228.0,2016,COMPANY,EDUCATION
12535,118704.0,2016,COMPANY,EDUCATION
12536,6700.0,2016,UNIVERSITY,EDUCATION
12537,14700.0,2016,UNIVERSITY,EDUCATION
12538,351955.0,2016,COMPANY,EDUCATION
12539,1070059.0,2016,COMPANY,EDUCATION
12540,135099.0,2016,COLLEGE,EDUCATION
12541,7873.0,2016,COLLEGE,EDUCATION
12542,198176.0,2016,COMPANY,EDUCATION
12543,40588.0,2016,COMPANY,EDUCATION
12544,3098499.0,2016,COMPANY,EDUCATION
12545,2733373.0,2016,COMPANY,EDUCATION
12546,168161.0,2016,COMPANY,EDUCATION
12547,58248.0,2016,COMPANY,EDUCATION
12548,1187709.0,2016,COMPANY,EDUCATION
12549,1302632.0,2016,COLLEGE,EDUCATION
12550,12717562.0,2016,COLLEGE,EDUCATION
12551,768130.0,2016,COLLEGE,EDUCATION
12552,2312266.0,2016,COLLEGE,EDUCATION
12553,130923.0,2016,COMPANY,EDUCATION
12554,591911.0,2016,COMPANY,EDUCATION
12555,362738.0,2016,COMPANY,EDUCATION
12556,58362.0,2016,COMPANY,EDUCATION
12557,169568.0,2016,COMPANY,EDUCATION
12558,473849.0,2016,COMPANY,EDUCATION
12559,345479.0,2016,COMPANY,EDUCATION
12560,43421.0,2016,COMPANY,EDUCATION
12561,403897.0,2016,COMPANY,EDUCATION
12562,691515.0,2016,COMPANY,EDUCATION
12563,121452.0,2016,COMPANY,EDUCATION
12564,632456.0,2016,COMPANY,EDUCATION
12565,137191.0,2016,COMPANY,EDUCATION
12566,174439.0,2016,COMPANY,EDUCATION
12567,4368371.0,2016,COLLEGE,EDUCATION
12568,6017512.0,2016,COLLEGE,EDUCATION
12569,911184.0,2016,COLLEGE,EDUCATION
12570,414000.0,2016,COLLEGE,EDUCATION
12571,2213065.0,2016,COLLEGE,EDUCATION
12572,89603.0,2016,COMPANY,EDUCATION
12573,87779.0,2016,COMPANY,EDUCATION
12574,83342.0,2016,COMPANY,EDUCATION
12575,2650870.0,2016,COMPANY,EDUCATION
12576,11604.0,2016,COMPANY,EDUCATION
12577,1898213.0,2016,COMPANY,EDUCATION
12578,148599.0,2016,COMPANY,EDUCATION
12579,1143284.0,2016,COMPANY,EDUCATION
12580,132321.0,2016,COMPANY,EDUCATION
12581,751791.0,2016,COMPANY,EDUCATION
12582,134677.0,2016,COMPANY,EDUCATION
12583,5417712.0,2016,COMPANY,EDUCATION
12584,287065.0,2016,COMPANY,EDUCATION
12585,2806976.0,2016,COMPANY,EDUCATION
12586,56550.0,2016,COMPANY,EDUCATION
12587,28974.0,2016,UNIVERSITY,EDUCATION
12588,23770.0,2016,UNIVERSITY,EDUCATION
12589,36750.0,2016,UNIVERSITY,EDUCATION
12590,487542.0,2016,COMPANY,EDUCATION
12591,137886.0,2016,COMPANY,EDUCATION
12592,1674209.0,2016,COLLEGE,EDUCATION
12593,1758582.0,2016,COLLEGE,EDUCATION
12594,28936.0,2016,COLLEGE,EDUCATION
12595,75319.0,2016,COLLEGE,EDUCATION
12596,524835.0,2016,COLLEGE,EDUCATION
12597,331870.0,2016,COMPANY,EDUCATION
12598,290874.0,2016,COMPANY,EDUCATION
12599,22743.0,2016,COMPANY,EDUCATION
12600,458840.0,2016,COLLEGE,EDUCATION
12601,4192718.0,2016,COLLEGE,EDUCATION
12602,276496.0,2016,COLLEGE,EDUCATION
12603,601415.0,2016,COLLEGE,EDUCATION
12604,3633446.0,2016,COMPANY,EDUCATION
12605,100171.0,2016,COMPANY,EDUCATION
12606,1454226.0,2016,COMPANY,EDUCATION
12607,13858.0,2016,COMPANY,EDUCATION
12608,408207.0,2016,COMPANY,EDUCATION
12609,473369.0,2016,COMPANY,EDUCATION
12610,1138546.0,2016,COMPANY,EDUCATION
12611,608075.0,2016,COMPANY,EDUCATION
12612,2600468.0,2016,COMPANY,EDUCATION
12613,3941.0,2016,COMPANY,EDUCATION
12614,633056.0,2016,COMPANY,EDUCATION
12615,53788.0,2016,COMPANY,EDUCATION
12616,2416.0,2016,COMPANY,EDUCATION
12617,2344681.0,2016,COMPANY,EDUCATION
12618,1507492.0,2016,COMPANY,EDUCATION
12619,2120.0,2016,COMPANY,EDUCATION
12620,5700.0,2016,COMPANY,EDUCATION
12621,4781.0,2016,COMPANY,EDUCATION
12622,26633.0,2016,COMPANY,EDUCATION
12623,288327.0,2016,COMPANY,EDUCATION
12624,5665.0,2016,COMPANY,EDUCATION
12625,513005.0,2016,COMPANY,EDUCATION
12626,2371195.0,2016,COMPANY,EDUCATION
12627,1273544.0,2016,COMPANY,EDUCATION
12628,216203.0,2016,COMPANY,EDUCATION
12629,445698.0,2016,COMPANY,EDUCATION
12630,273637.0,2016,COMPANY,EDUCATION
12631,38263.0,2016,COMPANY,EDUCATION
12632,908484.0,2016,COLLEGE,EDUCATION
12633,2553273.0,2016,COLLEGE,EDUCATION
12634,135038.0,2016,COLLEGE,EDUCATION
12635,319310.0,2016,COLLEGE,EDUCATION
12636,626564.0,2016,COMPANY,EDUCATION
12637,65236.0,2016,COMPANY,EDUCATION
12638,496026.0,2016,COMPANY,EDUCATION
12639,131338.0,2016,COMPANY,EDUCATION
12640,3654.0,2016,COMPANY,EDUCATION
12641,870607.0,2016,COMPANY,EDUCATION
12642,220082.0,2016,COMPANY,EDUCATION
12643,13202.0,2016,COMPANY,EDUCATION
12644,1760812.0,2016,COMPANY,EDUCATION
12645,69024.0,2016,UNIVERSITY,EDUCATION
12646,11786.0,2016,UNIVERSITY,EDUCATION
12647,4256.0,2016,UNIVERSITY,EDUCATION
12648,34188.0,2016,UNIVERSITY,EDUCATION
12649,560533.0,2016,COLLEGE,EDUCATION
12650,541313.0,2016,COLLEGE,EDUCATION
12651,85616.0,2016,COLLEGE,EDUCATION
12652,151335.0,2016,COLLEGE,EDUCATION
12653,36787.0,2016,COMPANY,EDUCATION
12654,12698.0,2016,COMPANY,EDUCATION
12655,123218.0,2016,COLLEGE,EDUCATION
12656,20567.0,2016,COLLEGE,EDUCATION
12657,53496.0,2016,COLLEGE,EDUCATION
12658,201453.0,2016,COMPANY,EDUCATION
12659,2759635.0,2016,COMPANY,EDUCATION
12660,36305.0,2016,COMPANY,EDUCATION
12661,1703372.0,2016,COMPANY,EDUCATION
12662,46829.0,2016,COMPANY,EDUCATION
12663,3292482.0,2016,COLLEGE,EDUCATION
12664,8919510.0,2016,COLLEGE,EDUCATION
12665,444768.0,2016,COLLEGE,EDUCATION
12666,1171485.0,2016,COLLEGE,EDUCATION
12667,394884.0,2016,COMPANY,EDUCATION
12668,260782.0,2016,COMPANY,EDUCATION
12669,98887.0,2016,COMPANY,EDUCATION
12670,5309225.0,2016,COMPANY,EDUCATION
12671,81474.0,2016,COMPANY,EDUCATION
12672,3673141.0,2016,COMPANY,EDUCATION
12673,21439.0,2016,COMPANY,EDUCATION
12674,1969.0,2016,COLLEGE,EDUCATION
12675,1172492.0,2016,COLLEGE,EDUCATION
12676,2304934.0,2016,COLLEGE,EDUCATION
12677,96348.0,2016,COLLEGE,EDUCATION
12678,6062568.0,2016,COLLEGE,EDUCATION
12679,2929.0,2016,COMPANY,EDUCATION
12680,2925684.0,2016,COMPANY,EDUCATION
12681,2180.0,2016,COMPANY,EDUCATION
12682,2118341.0,2016,COMPANY,EDUCATION
12683,6399.0,2016,COMPANY,EDUCATION
12684,96626.0,2016,COMPANY,EDUCATION
12685,24711.0,2016,COMPANY,EDUCATION
12686,262516.0,2016,COMPANY,EDUCATION
12687,25417.0,2016,COMPANY,EDUCATION
12688,205838.0,2016,COMPANY,EDUCATION
12689,217158.0,2016,COMPANY,EDUCATION
12690,260163.0,2016,COMPANY,EDUCATION
12691,1620211.0,2016,COLLEGE,EDUCATION
12692,3457211.0,2016,COLLEGE,EDUCATION
12693,373098.0,2016,COLLEGE,EDUCATION
12694,781158.0,2016,COLLEGE,EDUCATION
12695,103403.0,2016,COMPANY,EDUCATION
12696,550835.0,2016,COMPANY,EDUCATION
12697,390538.0,2016,COMPANY,EDUCATION
12698,55214.0,2016,COMPANY,EDUCATION
12699,622199.0,2016,COMPANY,EDUCATION
12700,206888.0,2016,COMPANY,EDUCATION
12701,717566.0,2016,COMPANY,EDUCATION
12702,36628.0,2016,COMPANY,EDUCATION
12703,5576958.0,2016,COLLEGE,EDUCATION
12704,4949128.0,2016,COLLEGE,EDUCATION
12705,569296.0,2016,COLLEGE,EDUCATION
12706,3764211.0,2016,COLLEGE,EDUCATION
12707,1137714.0,2016,COMPANY,EDUCATION
12708,1008859.0,2016,COMPANY,EDUCATION
12709,91551.0,2016,COMPANY,EDUCATION
12710,25713.0,2016,COMPANY,EDUCATION
12711,614985.0,2016,COMPANY,EDUCATION
12712,432649.0,2016,COMPANY,EDUCATION
12713,12831.0,2016,COMPANY,EDUCATION
12714,418354.0,2016,COLLEGE,EDUCATION
12715,11773306.0,2016,COLLEGE,EDUCATION
12716,753438.0,2016,COLLEGE,EDUCATION
12717,606144.0,2016,COLLEGE,EDUCATION
12718,1112518.0,2016,COLLEGE,EDUCATION
12719,3358474.0,2016,COLLEGE,EDUCATION
12720,188082.0,2016,COLLEGE,EDUCATION
12721,534807.0,2016,COLLEGE,EDUCATION
12722,496565.0,2016,COLLEGE,EDUCATION
12723,2646149.0,2016,COLLEGE,EDUCATION
12724,414344.0,2016,COLLEGE,EDUCATION
12725,230455.0,2016,COLLEGE,EDUCATION
