Value,Year,ProviderType,Purpose,ProviderName
367961,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF LINCOLN
222999,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF LINCOLN
28104,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF LINCOLN
209727,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF LINCOLN
21200,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE
5000,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE
12516,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF PLYMOUTH
46800,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF PORTSMOUTH
102138,2016,UNIVERSITY,EDUCATION,"UNIVERSITY OF SALFORD, THE"
73049,2016,UNIVERSITY,EDUCATION,"UNIVERSITY OF SALFORD, THE"
104400,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF SUNDERLAND
212700,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF SUNDERLAND
83605,2016,UNIVERSITY,EDUCATION,"UNIVERSITY OF THE ARTS, LONDON"
130500,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF WINCHESTER
116700,2016,UNIVERSITY,EDUCATION,UNIVERSITY OF WINCHESTER
97283,2016,COMPANY,EDUCATION,URBAN FUTURES LONDON LIMITED
11300,2016,COMPANY,EDUCATION,URBAN FUTURES LONDON LIMITED
1222121,2016,COMPANY,EDUCATION,HCUC
3659543,2016,COMPANY,EDUCATION,HCUC
238558,2016,COMPANY,EDUCATION,HCUC
602926,2016,COMPANY,EDUCATION,HCUC
4760,2016,COMPANY,EDUCATION,V LEARNING NET
540962,2016,COMPANY,EDUCATION,V LEARNING NET
4260,2016,COMPANY,EDUCATION,V LEARNING NET
12052,2016,COMPANY,EDUCATION,V LEARNING NET
8347,2016,COMPANY,EDUCATION,V LEARNING NET
318013,2016,COLLEGE,EDUCATION,VARNDEAN COLLEGE
24690,2016,COLLEGE,EDUCATION,VARNDEAN COLLEGE
68460,2016,COLLEGE,EDUCATION,VARNDEAN COLLEGE
31684,2016,COMPANY,EDUCATION,VECTOR AEROSPACE INTERNATIONAL LIMITED
17698,2016,COMPANY,EDUCATION,VECTOR AEROSPACE INTERNATIONAL LIMITED
46976,2016,COMPANY,EDUCATION,VEOLIA ENVIRONNEMENT DEVELOPMENT CENTRE LIMITED
285026,2016,COMPANY,EDUCATION,VEOLIA ENVIRONNEMENT DEVELOPMENT CENTRE LIMITED
56788,2016,COMPANY,EDUCATION,VIRGIN MEDIA LIMITED
103121,2016,COMPANY,EDUCATION,VIRGIN MEDIA LIMITED
142026,2016,COLLEGE,EDUCATION,VIRTUAL COLLEGE LIMITED
579771,2016,COLLEGE,EDUCATION,VIRTUAL COLLEGE LIMITED
249222,2016,COLLEGE,EDUCATION,VIRTUAL COLLEGE LIMITED
126508,2016,COMPANY,EDUCATION,VISION EXPRESS (UK) LIMITED
16074,2016,COMPANY,EDUCATION,VISION EXPRESS (UK) LIMITED
217821,2016,COMPANY,EDUCATION,VOCATIONAL TRAINING SERVICES CARE SECTOR LIMITED
551210,2016,COMPANY,EDUCATION,VOCATIONAL TRAINING SERVICES CARE SECTOR LIMITED
19803,2016,COMPANY,EDUCATION,VOYAGE GROUP LIMITED
340921,2016,COMPANY,EDUCATION,VOYAGE GROUP LIMITED
202593,2016,COMPANY,EDUCATION,VQ SOLUTIONS LTD
89022,2016,COMPANY,EDUCATION,VQ SOLUTIONS LTD
964907,2016,COMPANY,EDUCATION,W S TRAINING LTD.
140093,2016,COMPANY,EDUCATION,W S TRAINING LTD.
636389,2016,COMPANY,EDUCATION,W S TRAINING LTD.
133281,2016,COMPANY,EDUCATION,WAKEFIELD CITY COUNCIL
2392721,2016,COMPANY,EDUCATION,WAKEFIELD CITY COUNCIL
27889,2016,COMPANY,EDUCATION,WAKEFIELD CITY COUNCIL
1805496,2016,COMPANY,EDUCATION,WAKEFIELD CITY COUNCIL
54363,2016,COMPANY,EDUCATION,WAKEFIELD CITY COUNCIL
1322537,2016,COLLEGE,EDUCATION,WAKEFIELD COLLEGE
2046308,2016,COLLEGE,EDUCATION,WAKEFIELD COLLEGE
60068,2016,COLLEGE,EDUCATION,WAKEFIELD COLLEGE
27708,2016,COLLEGE,EDUCATION,WAKEFIELD COLLEGE
547074,2016,COLLEGE,EDUCATION,WAKEFIELD COLLEGE
4502701,2016,COLLEGE,EDUCATION,WALSALL COLLEGE
4028437,2016,COLLEGE,EDUCATION,WALSALL COLLEGE
273776,2016,COLLEGE,EDUCATION,WALSALL COLLEGE
2185524,2016,COLLEGE,EDUCATION,WALSALL COLLEGE
214432,2016,COMPANY,EDUCATION,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST
83898,2016,COMPANY,EDUCATION,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST
66928,2016,COMPANY,EDUCATION,WALSALL METROPOLITAN BOROUGH COUNCIL
3139705,2016,COMPANY,EDUCATION,WALSALL METROPOLITAN BOROUGH COUNCIL
181819,2016,COMPANY,EDUCATION,WALSALL METROPOLITAN BOROUGH COUNCIL
1234250,2016,COMPANY,EDUCATION,WALSALL METROPOLITAN BOROUGH COUNCIL
48573,2016,COMPANY,EDUCATION,WALSALL METROPOLITAN BOROUGH COUNCIL
525373,2016,COMPANY,EDUCATION,WALTHAM FOREST CHAMBER OF COMMERCE TRAINING TRUST LIMITED
148929,2016,COMPANY,EDUCATION,WALTHAM FOREST CHAMBER OF COMMERCE TRAINING TRUST LIMITED
579759,2016,COLLEGE,EDUCATION,WALTHAM FOREST COLLEGE
6193663,2016,COLLEGE,EDUCATION,WALTHAM FOREST COLLEGE
511126,2016,COLLEGE,EDUCATION,WALTHAM FOREST COLLEGE
1053363,2016,COLLEGE,EDUCATION,WALTHAM FOREST COLLEGE
87969,2016,COMPANY,EDUCATION,WALTHAM FOREST LONDON BOROUGH COUNCIL
3103763,2016,COMPANY,EDUCATION,WALTHAM FOREST LONDON BOROUGH COUNCIL
89379,2016,COMPANY,EDUCATION,WALTHAM FOREST LONDON BOROUGH COUNCIL
966915,2016,COMPANY,EDUCATION,WALTHAM FOREST LONDON BOROUGH COUNCIL
24012,2016,COMPANY,EDUCATION,WALTHAM FOREST LONDON BOROUGH COUNCIL
165454,2016,COMPANY,EDUCATION,WANDSWORTH LONDON BOROUGH COUNCIL
1493762,2016,COMPANY,EDUCATION,WANDSWORTH LONDON BOROUGH COUNCIL
1369125,2016,COMPANY,EDUCATION,WANDSWORTH LONDON BOROUGH COUNCIL
154062,2016,COMPANY,EDUCATION,WANDSWORTH LONDON BOROUGH COUNCIL
1048474,2016,COLLEGE,EDUCATION,WARRINGTON & VALE ROYAL COLLEGE
2909744,2016,COLLEGE,EDUCATION,WARRINGTON & VALE ROYAL COLLEGE
147930,2016,COLLEGE,EDUCATION,WARRINGTON & VALE ROYAL COLLEGE
752364,2016,COLLEGE,EDUCATION,WARRINGTON & VALE ROYAL COLLEGE
674522,2016,COLLEGE,EDUCATION,WARRINGTON & VALE ROYAL COLLEGE
4742002,2016,COLLEGE,EDUCATION,WARWICKSHIRE COLLEGE
4537249,2016,COLLEGE,EDUCATION,WARWICKSHIRE COLLEGE
222118,2016,COLLEGE,EDUCATION,WARWICKSHIRE COLLEGE
312568,2016,COLLEGE,EDUCATION,WARWICKSHIRE COLLEGE
2478811,2016,COLLEGE,EDUCATION,WARWICKSHIRE COLLEGE
1571303,2016,COMPANY,EDUCATION,WARWICKSHIRE COUNTY COUNCIL
1160698,2016,COMPANY,EDUCATION,WARWICKSHIRE COUNTY COUNCIL
345619,2016,COMPANY,EDUCATION,WAVERLEY BOROUGH COUNCIL
67859,2016,COMPANY,EDUCATION,WAVERLEY BOROUGH COUNCIL
292854,2016,COMPANY,EDUCATION,WAVERLEY BOROUGH COUNCIL
515827,2016,COMPANY,EDUCATION,WEBS TRAINING LIMITED
1301,2016,COMPANY,EDUCATION,WEBS TRAINING LIMITED
163765,2016,COMPANY,EDUCATION,WEBS TRAINING LIMITED
161066,2016,COMPANY,EDUCATION,WEIR TRAINING LIMITED
401231,2016,COMPANY,EDUCATION,WEIR TRAINING LIMITED
6409,2016,COMPANY,EDUCATION,WELL ASSOCIATES LIMITED
317903,2016,COMPANY,EDUCATION,WEST ANGLIA TRAINING ASSOCIATION LIMITED
42535,2016,COMPANY,EDUCATION,WEST ANGLIA TRAINING ASSOCIATION LIMITED
166652,2016,COMPANY,EDUCATION,WEST ANGLIA TRAINING ASSOCIATION LIMITED
440361,2016,COMPANY,EDUCATION,WEST BERKSHIRE COUNCIL
401320,2016,COMPANY,EDUCATION,WEST BERKSHIRE COUNCIL
1496050,2016,COMPANY,EDUCATION,WEST BERKSHIRE TRAINING CONSORTIUM
200715,2016,COMPANY,EDUCATION,WEST BERKSHIRE TRAINING CONSORTIUM
24502,2016,COMPANY,EDUCATION,WEST BERKSHIRE TRAINING CONSORTIUM
1467532,2016,COMPANY,EDUCATION,WEST BERKSHIRE TRAINING CONSORTIUM
945850,2016,COLLEGE,EDUCATION,WEST CHESHIRE COLLEGE
3228048,2016,COLLEGE,EDUCATION,WEST CHESHIRE COLLEGE
266621,2016,COLLEGE,EDUCATION,WEST CHESHIRE COLLEGE
55475,2016,COLLEGE,EDUCATION,WEST CHESHIRE COLLEGE
1228794,2016,COLLEGE,EDUCATION,WEST CHESHIRE COLLEGE
1024284,2016,COLLEGE,EDUCATION,WEST HERTS COLLEGE
2091620,2016,COLLEGE,EDUCATION,WEST HERTS COLLEGE
236204,2016,COLLEGE,EDUCATION,WEST HERTS COLLEGE
679971,2016,COLLEGE,EDUCATION,WEST HERTS COLLEGE
14950,2016,COMPANY,EDUCATION,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST
1226000,2016,COMPANY,EDUCATION,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST
4881407,2016,COLLEGE,EDUCATION,WEST NOTTINGHAMSHIRE COLLEGE
6980652,2016,COLLEGE,EDUCATION,WEST NOTTINGHAMSHIRE COLLEGE
256455,2016,COLLEGE,EDUCATION,WEST NOTTINGHAMSHIRE COLLEGE
13048622,2016,COLLEGE,EDUCATION,WEST NOTTINGHAMSHIRE COLLEGE
2672329,2016,COLLEGE,EDUCATION,WEST SUFFOLK COLLEGE
2028410,2016,COLLEGE,EDUCATION,WEST SUFFOLK COLLEGE
106465,2016,COLLEGE,EDUCATION,WEST SUFFOLK COLLEGE
120516,2016,COLLEGE,EDUCATION,WEST SUFFOLK COLLEGE
1372052,2016,COLLEGE,EDUCATION,WEST SUFFOLK COLLEGE
2825469,2016,COMPANY,EDUCATION,WEST SUSSEX COUNTY COUNCIL
1890650,2016,COMPANY,EDUCATION,WEST SUSSEX COUNTY COUNCIL
216545,2016,COLLEGE,EDUCATION,WEST THAMES COLLEGE
3508248,2016,COLLEGE,EDUCATION,WEST THAMES COLLEGE
265504,2016,COLLEGE,EDUCATION,WEST THAMES COLLEGE
352827,2016,COLLEGE,EDUCATION,WEST THAMES COLLEGE
1057987,2016,COMPANY,EDUCATION,WEST YORKSHIRE LEARNING PROVIDERS LTD
82489,2016,COMPANY,EDUCATION,WEST YORKSHIRE LEARNING PROVIDERS LTD
854841,2016,COMPANY,EDUCATION,WEST YORKSHIRE LEARNING PROVIDERS LTD
16832,2016,COMPANY,EDUCATION,WESTMINSTER CITY COUNCIL
7147927,2016,COMPANY,EDUCATION,WESTMINSTER CITY COUNCIL
611473,2016,COMPANY,EDUCATION,WESTMINSTER CITY COUNCIL
1542654,2016,COMPANY,EDUCATION,WESTMINSTER CITY COUNCIL
799500,2016,COMPANY,EDUCATION,WESTMINSTER CITY COUNCIL
2134134,2016,COLLEGE,EDUCATION,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
5446405,2016,COLLEGE,EDUCATION,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
214758,2016,COLLEGE,EDUCATION,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
2070635,2016,COLLEGE,EDUCATION,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
136252,2016,COMPANY,EDUCATION,WESTWARD PATHFINDER
133,2016,COMPANY,EDUCATION,WESTWARD PATHFINDER
816010,2016,COLLEGE,EDUCATION,WEYMOUTH COLLEGE
844856,2016,COLLEGE,EDUCATION,WEYMOUTH COLLEGE
64877,2016,COLLEGE,EDUCATION,WEYMOUTH COLLEGE
443007,2016,COLLEGE,EDUCATION,WEYMOUTH COLLEGE
134699,2016,COMPANY,EDUCATION,WHITBREAD PLC
392827,2016,COMPANY,EDUCATION,WHITBREAD PLC
2342729,2016,COLLEGE,EDUCATION,WIGAN AND LEIGH COLLEGE
3874531,2016,COLLEGE,EDUCATION,WIGAN AND LEIGH COLLEGE
205045,2016,COLLEGE,EDUCATION,WIGAN AND LEIGH COLLEGE
548307,2016,COLLEGE,EDUCATION,WIGAN AND LEIGH COLLEGE
2152606,2016,COLLEGE,EDUCATION,WIGAN AND LEIGH COLLEGE
646482,2016,COMPANY,EDUCATION,WIGAN METROPOLITAN BOROUGH COUNCIL
742568,2016,COMPANY,EDUCATION,WIGAN METROPOLITAN BOROUGH COUNCIL
344184,2016,COMPANY,EDUCATION,WIGAN METROPOLITAN BOROUGH COUNCIL
648093,2016,COMPANY,EDUCATION,WIGAN METROPOLITAN BOROUGH COUNCIL
51991,2016,COLLEGE,EDUCATION,WILBERFORCE COLLEGE
12500,2016,COLLEGE,EDUCATION,WILBERFORCE COLLEGE
1685836,2016,COLLEGE,EDUCATION,WILTSHIRE COLLEGE
3915965,2016,COLLEGE,EDUCATION,WILTSHIRE COLLEGE
219892,2016,COLLEGE,EDUCATION,WILTSHIRE COLLEGE
234155,2016,COLLEGE,EDUCATION,WILTSHIRE COLLEGE
757236,2016,COLLEGE,EDUCATION,WILTSHIRE COLLEGE
177866,2016,COMPANY,EDUCATION,WILTSHIRE TRANSPORT TRAINING & DEVELOPMENT LIMITED
511045,2016,COMPANY,EDUCATION,WILTSHIRE TRANSPORT TRAINING & DEVELOPMENT LIMITED
134586,2016,COMPANY,EDUCATION,WILTSHIRE TRANSPORT TRAINING & DEVELOPMENT LIMITED
3426,2016,COMPANY,EDUCATION,WINCANTON GROUP LIMITED
306039,2016,COMPANY,EDUCATION,WINCANTON GROUP LIMITED
839470,2016,COMPANY,EDUCATION,WIRRAL METROPOLITAN BOROUGH COUNCIL
839470,2016,COMPANY,EDUCATION,WIRRAL METROPOLITAN BOROUGH COUNCIL
1017736,2016,COLLEGE,EDUCATION,WIRRAL METROPOLITAN COLLEGE
3252716,2016,COLLEGE,EDUCATION,WIRRAL METROPOLITAN COLLEGE
141276,2016,COLLEGE,EDUCATION,WIRRAL METROPOLITAN COLLEGE
206783,2016,COLLEGE,EDUCATION,WIRRAL METROPOLITAN COLLEGE
985698,2016,COLLEGE,EDUCATION,WIRRAL METROPOLITAN COLLEGE
1190054,2016,COMPANY,EDUCATION,THE WKCIC GROUP
18475247,2016,COMPANY,EDUCATION,THE WKCIC GROUP
1862331,2016,COMPANY,EDUCATION,THE WKCIC GROUP
1736709,2016,COMPANY,EDUCATION,THE WKCIC GROUP
225314,2016,COLLEGE,EDUCATION,WOKING COLLEGE
12663,2016,COLLEGE,EDUCATION,WOKING COLLEGE
263417,2016,COMPANY,EDUCATION,WOKINGHAM COUNCIL
227930,2016,COMPANY,EDUCATION,WOKINGHAM COUNCIL
21449,2016,COMPANY,EDUCATION,WOLSELEY UK LIMITED
205216,2016,COMPANY,EDUCATION,WOLSELEY UK LIMITED
2998921,2016,COMPANY,EDUCATION,WOLVERHAMPTON CITY COUNCIL
207747,2016,COMPANY,EDUCATION,WOLVERHAMPTON CITY COUNCIL
1694347,2016,COMPANY,EDUCATION,WOLVERHAMPTON CITY COUNCIL
695171,2016,COMPANY,EDUCATION,WOMEN'S TECHNOLOGY TRAINING LIMITED
38043,2016,COMPANY,EDUCATION,WOMEN'S TECHNOLOGY TRAINING LIMITED
225943,2016,COMPANY,EDUCATION,WOMEN'S TECHNOLOGY TRAINING LIMITED
20055,2016,COMPANY,EDUCATION,WOMEN'S TECHNOLOGY TRAINING LIMITED
638026,2016,COMPANY,EDUCATION,WOODSPEEN TRAINING LIMITED
536565,2016,COMPANY,EDUCATION,WOODSPEEN TRAINING LIMITED
1910995,2016,COMPANY,EDUCATION,WOODSPEEN TRAINING LIMITED
100698,2016,COLLEGE,EDUCATION,WORCESTER SIXTH FORM COLLEGE
793930,2016,COMPANY,EDUCATION,WORCESTERSHIRE COUNTY COUNCIL
535954,2016,COMPANY,EDUCATION,WORCESTERSHIRE COUNTY COUNCIL
19161465,2016,COMPANY,EDUCATION,WORKERS' EDUCATIONAL ASSOCIATION
110069,2016,COMPANY,EDUCATION,WORKERS' EDUCATIONAL ASSOCIATION
15305457,2016,COMPANY,EDUCATION,WORKERS' EDUCATIONAL ASSOCIATION
4108696,2016,COLLEGE,EDUCATION,WORKING MEN'S COLLEGE CORPORATION
64489,2016,COLLEGE,EDUCATION,WORKING MEN'S COLLEGE CORPORATION
2653395,2016,COLLEGE,EDUCATION,WORKING MEN'S COLLEGE CORPORATION
202322,2016,COLLEGE,EDUCATION,WORTHING COLLEGE
185728,2016,COLLEGE,EDUCATION,WORTHING COLLEGE
11521,2016,COLLEGE,EDUCATION,WORTHING COLLEGE
40621,2016,COLLEGE,EDUCATION,WORTHING COLLEGE
2734,2016,COLLEGE,EDUCATION,WYKE SIXTH FORM COLLEGE
12470,2016,COLLEGE,EDUCATION,XAVERIAN COLLEGE
23584,2016,COMPANY,EDUCATION,XTP INTERNATIONAL LIMITED
4137,2016,COMPANY,EDUCATION,XTP INTERNATIONAL LIMITED
659138,2016,COMPANY,EDUCATION,XTP INTERNATIONAL LIMITED
1590525,2016,COLLEGE,EDUCATION,YEOVIL COLLEGE
908966,2016,COLLEGE,EDUCATION,YEOVIL COLLEGE
44528,2016,COLLEGE,EDUCATION,YEOVIL COLLEGE
34142,2016,COLLEGE,EDUCATION,YEOVIL COLLEGE
620019,2016,COLLEGE,EDUCATION,YEOVIL COLLEGE
863971,2016,COMPANY,EDUCATION,YH TRAINING SERVICES LIMITED
810135,2016,COMPANY,EDUCATION,YH TRAINING SERVICES LIMITED
10060,2016,COMPANY,EDUCATION,YH TRAINING SERVICES LIMITED
828032,2016,COMPANY,EDUCATION,YH TRAINING SERVICES LIMITED
1004350,2016,COMPANY,EDUCATION,YMCA TRAINING
63511,2016,COMPANY,EDUCATION,YMCA TRAINING
2069684,2016,COMPANY,EDUCATION,YMCA TRAINING
1268972,2016,COLLEGE,EDUCATION,YORK COLLEGE
1423001,2016,COLLEGE,EDUCATION,YORK COLLEGE
122158,2016,COLLEGE,EDUCATION,YORK COLLEGE
327642,2016,COLLEGE,EDUCATION,YORK COLLEGE
525710,2016,COLLEGE,EDUCATION,YORKSHIRE COLLEGE OF BEAUTY LIMITED
2481,2016,COLLEGE,EDUCATION,YORKSHIRE COLLEGE OF BEAUTY LIMITED
54198,2016,COLLEGE,EDUCATION,YORKSHIRE COLLEGE OF BEAUTY LIMITED
368340,2016,COMPANY,EDUCATION,YORKSHIRE TRAINING PARTNERSHIP LIMITED
164077,2016,COMPANY,EDUCATION,YORKSHIRE TRAINING PARTNERSHIP LIMITED
963915,2016,COMPANY,EDUCATION,YORKSHIRE TRAINING PARTNERSHIP LIMITED
367866,2016,COMPANY,EDUCATION,YOUNGSAVE COMPANY LIMITED
219559,2016,COMPANY,EDUCATION,YOUNGSAVE COMPANY LIMITED
56325,2018,COMPANY,RESEARCH,"""JOHNNIE"" JOHNSON HOUSING TRUST LIMITED"
78076,2018,COMPANY,RESEARCH,2 DEGREES LIMITED
1597330,2016,COMPANY,RESEARCH,2020 POWER GENERATION LIMITED
52447,2018,COMPANY,RESEARCH,23 LIMITED
172740,2017,COMPANY,RESEARCH,2D HEAT LIMITED
287396,2017,COMPANY,RESEARCH,3D ENGINEERING DESIGN LIMITED
69625,2017,COMPANY,RESEARCH,3F BIO LTD
395176,2018,COMPANY,RESEARCH,3M UNITED KINGDOM PUBLIC LIMITED COMPANY
349590,2018,COMPANY,BUSINESS,42 TECHNOLOGY LIMITED
144475,2016,COMPANY,EDUCATION,4TITUDE LIMITED
365227,2018,COMPANY,RESEARCH,5D HEALTH PROTECTION GROUP LTD
145191,2018,COMPANY,RESEARCH,A.M. PACKAGING LIMITED
228350,2017,COMPANY,RESEARCH,A.M. PACKAGING LIMITED
3821671,2016,COMPANY,RESEARCH,A.T.KEARNEY LIMITED
3892619,2018,COMPANY,RESEARCH,A.T.KEARNEY LIMITED
94978,2018,UNIVERSITY,EDUCATION,ABERYSTWYTH UNIVERSITY
116079,2018,UNIVERSITY,BUSINESS,ABERYSTWYTH UNIVERSITY
162543,2013,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
2436284,2014,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
1044324,2015,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
1001778,2016,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
3035541,2017,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
3343067,2018,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
93520,2014,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
357381,2015,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
95042,2016,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
74539,2017,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
150664,2018,UNIVERSITY,RESEARCH,ABERYSTWYTH UNIVERSITY
633445,2018,COMPANY,RESEARCH,ABINGDON HEALTH LTD
443931,2017,COMPANY,RESEARCH,ABLATUS THERAPEUTICS LIMITED
14970,2018,COMPANY,RESEARCH,ABRIACHAN FOREST TRUST
161505,2017,COMPANY,EDUCATION,ABSOLUTE ANTIBODY LIMITED
68747,2018,COMPANY,RESEARCH,ABSTRUSE 3D LIMITED
178125,2018,COMPANY,RESEARCH,ACCELERCOMM LTD
77012,2018,COMPANY,RESEARCH,ACCUNEA LTD.
398735,2017,COMPANY,RESEARCH,ACCURX LIMITED
697772,2018,COMPANY,RESEARCH,ACCURX LIMITED
1028632,2016,COMPANY,RESEARCH,ACT BLADE LIMITED
1021267,2017,COMPANY,RESEARCH,ACT BLADE LIMITED
131754,2018,COMPANY,RESEARCH,ACTIVE NEEDLE TECHNOLOGY LTD
601300,2018,COMPANY,RESEARCH,ADAPTIX LIMITED
92532,2018,COMPANY,RESEARCH,ADAPTIX LIMITED
119886,2017,COMPANY,RESEARCH,ADDED SCIENTIFIC LIMITED
45615,2018,COMPANY,RESEARCH,ADDED SCIENTIFIC LIMITED
301668,2015,UNIVERSITY,RESEARCH,ADDIS ABABA UNIVERSITY
330173,2017,COMPANY,RESEARCH,ADELAN LIMITED
62858,2017,COMPANY,RESEARCH,ADJACENCY GROUP LTD
8000000,2017,COMPANY,BUSINESS,ADS GROUP LIMITED
402391,2018,COMPANY,RESEARCH,ADVANCED ANALYTICS LABS LTD
830357,2017,COMPANY,RESEARCH,ADVANCED BLAST & BALLISTIC SYSTEMS LIMITED
530974,2018,COMPANY,RESEARCH,ADVANCED ELECTRIC MACHINES RESEARCH LIMITED
139817,2018,COMPANY,RESEARCH,ADVANCED EXPERT SYSTEMS LIMITED
636716,2017,COMPANY,RESEARCH,ADVANCED HALL SENSORS LIMITED
529477,2015,COMPANY,RESEARCH,ADVANCED INNOVATIVE ENGINEERING (UK) LIMITED
318131,2018,COMPANY,RESEARCH,ADVANCED MICROWAVE TECHNOLOGIES LTD
1328497,2018,COMPANY,RESEARCH,ADVISE-DETA LIMITED
339270,2018,COMPANY,RESEARCH,ADVIZZO LTD
4137400,2017,COMPANY,RESEARCH,AECOM LIMITED
166828,2018,COMPANY,RESEARCH,AERO ACOUSTICS LTD
399420,2015,COMPANY,RESEARCH,AFIMILK UK LIMITED
438892,2015,COMPANY,RESEARCH,AFIMILK UK LIMITED
839934,2014,UNIVERSITY,RESEARCH,AGA KHAN UNIVERSITY
169480,2017,COMPANY,RESEARCH,AGCO LIMITED
263417,2018,COMPANY,RESEARCH,AGILE IMPRESSIONS LTD
545024,2018,COMPANY,RESEARCH,AGLARIS LIMITED
250617,2018,COMPANY,RESEARCH,AGLARIS LIMITED
2700928,2016,COMPANY,RESEARCH,AGM BATTERIES LIMITED
3224493,2018,COMPANY,RESEARCH,AGM BATTERIES LIMITED
17785517,2016,COMPANY,RESEARCH,AGRI-EPI CENTRE LIMITED
1041050,2017,COMPANY,RESEARCH,AGRI-EPI CENTRE LIMITED
300000,2018,COMPANY,RESEARCH,AGRI-EPI CENTRE LIMITED
589000,2017,COMPANY,RESEARCH,AGRIMETRICS LIMITED
11780000,2015,COMPANY,RESEARCH,AGRIMETRICS LIMITED
118799,2018,COMPANY,RESEARCH,AGRITHERM LIMITED
402163,2015,COMPANY,RESEARCH,AGROCEUTICAL PRODUCTS LTD
642935,2018,COMPANY,RESEARCH,AIMES MANAGEMENT SERVICES LIMITED
2847814,2018,COMPANY,RESEARCH,"AIPOD, LTD"
783928,2018,COMPANY,RESEARCH,AIR CONTROL ENTECH LIMITED
1045739,2017,COMPANY,RESEARCH,AIR LIQUIDE ADVANCED BUSINESS AND TECHNOLOGIES UK LIMITED
3644386,2016,COMPANY,BUSINESS,AIRBUS DEFENCE AND SPACE LIMITED
203975,2017,COMPANY,RESEARCH,AIRBUS DEFENCE AND SPACE LIMITED
128311,2017,COMPANY,RESEARCH,AIRBUS DEFENCE AND SPACE LIMITED
1678305,2014,COMPANY,BUSINESS,AIRBUS GROUP LIMITED
587222,2017,COMPANY,RESEARCH,AIRBUS GROUP LIMITED
646445,2018,COMPANY,RESEARCH,AIRBUS GROUP LIMITED
1012001,2015,COMPANY,RESEARCH,AIRBUS HELICOPTERS UK LIMITED
19959021,2014,COMPANY,BUSINESS,AIRBUS OPERATIONS LIMITED
19055757,2015,COMPANY,BUSINESS,AIRBUS OPERATIONS LIMITED
18412442,2016,COMPANY,BUSINESS,AIRBUS OPERATIONS LIMITED
67723610,2017,COMPANY,BUSINESS,AIRBUS OPERATIONS LIMITED
32172428,2018,COMPANY,BUSINESS,AIRBUS OPERATIONS LIMITED
200796,2018,COMPANY,RESEARCH,AIXTRON LIMITED
250200,2018,COMPANY,RESEARCH,AJA.LA STUDIOS LTD
41895,2018,COMPANY,RESEARCH,AKA MEDIA  LIMITED
1176264,2017,COMPANY,RESEARCH,ALBATERN LIMITED
89180,2016,UNIVERSITY,RESEARCH,ALBERT-LUDWIGS UNIVERSITY FREIBURG
68927,2018,COMPANY,RESEARCH,ALCOVE LIMITED
203944,2017,COMPANY,RESEARCH,ALCYOMICS LIMITED
333332,2017,COMPANY,OTHER GRANT,ALCYOMICS LTD
223535,2017,COMPANY,RESEARCH,ALICE SI LTD
121612,2018,COMPANY,RESEARCH,ALL ABOUT THE PRODUCT LTD
655886,2018,COMPANY,RESEARCH,ALL STREET RESEARCH LIMITED
108644,2017,COMPANY,RESEARCH,ALLNEX RESINS UK LIMITED
118761,2016,COMPANY,RESEARCH,ALLOTROPE ENERGY LTD
500000,2018,COMPANY,RESEARCH,ALMAC DIAGNOSTICS LIMITED
2267635,2013,COMPANY,BUSINESS,ALMAC DIAGNOSTICS LIMITED
1101254,2018,COMPANY,RESEARCH,ALMAC DISCOVERY LIMITED
139503,2018,COMPANY,RESEARCH,ALP TECHNOLOGIES LTD
69309,2018,COMPANY,RESEARCH,ALP TECHNOLOGIES LTD
